Instance,Algorithm,Run,FinalFitness,OptimalFitness,GapToOptimal(%),GapToOptimal_Alt(%),%OptimumAchieved,TimeMs,Evaluations,Steps
bur26f,RS,13,3902631,3782044,3.188408172935058,3.0898898717301226,96.91011012826988,10.382,24656,8
bur26f,RS,14,3893357,3782044,2.943196853341738,2.859049401326413,97.1409505986736,20.2236,48815,10
bur26f,RS,15,3896510,3782044,3.026564471486847,2.9376544651495826,97.06234553485041,11.5164,25377,11
bur26f,RS,16,3903266,3782044,3.2051980357711334,3.105655622752843,96.89434437724715,29.7036,72086,9
bur26f,RS,17,3899183,3782044,3.0972405397716156,3.0041934425750214,96.99580655742498,30.9587,75431,12
bur26f,RS,18,3886600,3782044,2.764536848328576,2.6901662121134153,97.30983378788657,29.3928,69118,13
bur26f,RS,19,3874435,3782044,2.442885381555582,2.384631565634731,97.61536843436527,23.8726,57055,10
bur26f,RS,20,3910131,3782044,3.386713639502872,3.275772601992107,96.72422739800788,18.5519,45111,5
bur26f,RW,1,3798890,3782044,0.44542051864018506,0.44344532218621757,99.55655467781378,1.9781,4973,56
bur26f,RW,2,3783215,3782044,0.03096209351345463,0.030952509968373457,99.96904749003163,17.1441,53419,58
bur26f,RW,3,3796177,3782044,0.37368682120038793,0.3722956016012952,99.6277043983987,1.3133,3431,67
bur26f,RW,4,3783563,3782044,0.04016346716220118,0.04014734259744056,99.95985265740256,34.5943,112894,97
bur26f,RW,5,3812176,3782044,0.7967120424828479,0.7904147132766168,99.20958528672338,1.1242,2275,47
bur26f,RW,6,3832716,3782044,1.3398046135899,1.32209117503097,98.67790882496902,28.2081,89369,71
bur26f,RW,7,3795552,3782044,0.3571613656530701,0.35589026312905214,99.64410973687094,5.1388,15371,50
bur26f,RW,8,3808187,3782044,0.6912399749976468,0.6864946495537115,99.31350535044629,15.5477,50442,68
bur26f,RW,9,3798734,3782044,0.4412957649355745,0.4393569015361433,99.56064309846386,1.6165,4307,62
bur26f,RW,10,3819836,3782044,0.9992480256707749,0.989361846948403,99.0106381530516,16.0937,49164,59
bur26f,RW,11,3800697,3782044,0.49319891571859026,0.49077840196153494,99.50922159803847,24.7532,77448,66
bur26f,RW,12,3783951,3782044,0.050422469965976074,0.050397058524277935,99.94960294147572,32.5342,98844,42
bur26f,RW,13,3821248,3782044,1.0365823348432752,1.0259475438390808,98.97405245616092,13.0549,41040,37
bur26f,RW,14,3791716,3782044,0.2557347296858524,0.25508239541147065,99.74491760458854,26.8309,83241,54
bur26f,RW,15,3799025,3782044,0.44899001703840563,0.4469831075078474,99.55301689249215,9.011,28717,56
bur26f,RW,16,3791935,3782044,0.26152524930963256,0.26084307879750046,99.7391569212025,23.4235,76328,47
bur26f,RW,17,3806718,3782044,0.652398544279231,0.6481698933306854,99.35183010666931,24.9911,80756,83
bur26f,RW,18,3795306,3782044,0.35065694634964584,0.3494316400311332,99.65056835996887,21.0681,68468,71
bur26f,RW,19,3787889,3782044,0.15454606027851606,0.15430758398675357,99.84569241601324,7.5297,23158,62
bur26f,RW,20,3795518,3782044,0.356262380871296,0.35499765776370973,99.64500234223628,6.2895,20704,60
bur26f,H,1,4712108,3782044,24.59157006105693,19.73774794635437,80.26225205364564,0.3716,38027,0
bur26f,H,2,4428762,3782044,17.099695297040437,14.602681291069603,85.39731870893038,0.3434,38027,0
bur26f,H,3,4131634,3782044,9.243414407658927,8.461301267246808,91.53869873275319,0.192,38027,0
bur26f,H,4,4428762,3782044,17.099695297040437,14.602681291069603,85.39731870893038,0.3261,38027,0
bur26f,H,5,4133667,3782044,9.297168409463243,8.5063213848624,91.4936786151376,0.159,38027,0
bur26f,H,6,4133127,3782044,9.282890415870359,8.49436758173654,91.50563241826346,0.2769,38027,0
bur26f,H,7,4625870,3782044,22.311374484273582,18.24145512087456,81.75854487912544,0.1423,38027,0
bur26f,H,8,4681823,3782044,23.790812587056102,19.218560804199562,80.78143919580044,0.1461,38027,0
bur26f,H,9,4681823,3782044,23.790812587056102,19.218560804199562,80.78143919580044,0.1421,38027,0
bur26f,H,10,4131634,3782044,9.243414407658927,8.461301267246808,91.53869873275319,0.1454,38027,0
bur26f,H,11,4365940,3782044,15.438635827610678,13.373889700728824,86.62611029927118,0.1472,38027,0
bur26f,H,12,4133127,3782044,9.282890415870359,8.49436758173654,91.50563241826346,0.145,38027,0
bur26f,H,13,4314038,3782044,14.066309117503655,12.331694806582604,87.6683051934174,0.1454,38027,0
bur26f,H,14,4133667,3782044,9.297168409463243,8.5063213848624,91.4936786151376,0.1476,38027,0
bur26f,H,15,4681823,3782044,23.790812587056102,19.218560804199562,80.78143919580044,0.1424,38027,0
bur26f,H,16,4532043,3782044,19.830520216052484,16.54880591380091,83.4511940861991,0.1452,38027,0
bur26f,H,17,4625870,3782044,22.311374484273582,18.24145512087456,81.75854487912544,0.1556,38027,0
bur26f,H,18,4781050,3782044,26.414446791206025,20.895117181372292,79.10488281862771,0.1462,38027,0
bur26f,H,19,4133260,3782044,9.28640703281083,8.497312049084742,91.50268795091526,0.361,38027,0
bur26f,H,20,4428762,3782044,17.099695297040437,14.602681291069603,85.39731870893038,0.1502,38027,0
bur26f,G-2swap,1,4017503,3782044,6.225707580345443,5.860829475422919,94.13917052457708,0.0443,42,10
bur26f,G-2swap,2,4042574,3782044,6.88860309398833,6.444656300663884,93.5553436993361,0.0415,47,10
bur26f,G-2swap,3,4003195,3782044,5.847393631591806,5.524362415520603,94.4756375844794,0.0428,46,10
bur26f,G-2swap,4,4062595,3782044,7.41797292680889,6.9057092818752555,93.09429071812475,0.0395,36,10
bur26f,G-2swap,5,4015870,3782044,6.182529870091411,5.822549036696905,94.1774509633031,0.0497,63,10
bur26f,G-2swap,6,4033665,3782044,6.653042640434643,6.238024228586162,93.76197577141384,0.0423,49,10
bur26f,G-2swap,7,4032461,3782044,6.62120800286829,6.210029061657385,93.78997093834262,0.0411,46,10
bur26f,G-2swap,8,4039071,3782044,6.7959812207367225,6.363517749502299,93.63648225049769,0.048,53,10
bur26f,G-2swap,9,4047754,3782044,7.0255660695644995,6.564381135810131,93.43561886418988,0.0771,42,10
bur26f,G-2swap,10,4122281,3782044,8.996114270484426,8.253610076557129,91.74638992344288,0.0401,42,10
bur26f,G-2swap,11,3992557,3782044,5.56611715781202,5.272636057544075,94.72736394245592,0.0473,41,10
bur26f,G-2swap,12,4028158,3782044,6.507433546516117,6.109839782848637,93.89016021715136,0.0421,47,10
bur26f,G-2swap,13,4015379,3782044,6.169547472213438,5.811033030755005,94.18896696924499,0.053,37,10
bur26f,G-2swap,14,4062673,3782044,7.420035303661194,6.9074966161441,93.0925033838559,0.0463,46,10
bur26f,G-2swap,15,4018056,3782044,6.240329303413709,5.873785731209321,94.12621426879068,0.0445,49,10
bur26f,G-2swap,16,3978888,3782044,5.20469883480996,4.947211381672467,95.05278861832753,0.0839,37,10
bur26f,G-2swap,17,4057140,3782044,7.2737387507919,6.780539986295765,93.21946001370424,0.0657,41,10
bur26f,G-2swap,18,3987169,3782044,5.423654510629702,5.144627679438719,94.85537232056129,0.0449,50,10
bur26f,G-2swap,19,4031185,3782044,6.587469632822886,6.180341512483302,93.8196584875167,0.043,49,10
bur26f,G-2swap,20,4018539,3782044,6.253100175460677,5.885099037237166,94.11490096276283,0.0431,49,10
bur26f,S-2swap,1,3783144,3782044,0.029084801763279326,0.029076344965985962,99.97092365503401,35.827,74771,220
bur26f,S-2swap,2,3782690,3782044,0.017080710853707676,0.0170777938451208,99.98292220615488,34.8813,72496,213
bur26f,S-2swap,3,3782667,3782044,0.016472574089566382,0.016469861079497612,99.9835301389205,32.9495,66321,194
bur26f,S-2swap,4,3783275,3782044,0.032548537245997135,0.03253794662032234,99.96746205337968,32.7913,66971,196
bur26f,S-2swap,5,3782690,3782044,0.017080710853707676,0.0170777938451208,99.98292220615488,36.1659,72821,214
bur26f,S-2swap,6,3782051,3782044,0.00018508510212995934,0.0001850847595656431,99.99981491524044,35.4449,70871,208
bur26f,S-2swap,7,3782827,3782044,0.02070309070967974,0.020698805417218392,99.97930119458277,35.2396,69246,203
bur26f,S-2swap,8,3782044,3782044,0.0,0.0,100.0,34.5211,70546,207
bur26f,S-2swap,9,3795037,3782044,0.3435443902820803,0.34236820352476144,99.65763179647524,34.0891,69246,203
bur26f,S-2swap,10,3782245,3782044,0.005314586504017404,0.005314304070730479,99.99468569592926,30.9972,63721,186
bur26f,S-2swap,11,3782503,3782044,0.012136294553950192,0.01213482183622855,99.98786517816377,31.4961,65671,192
bur26f,S-2swap,12,3782706,3782044,0.01750376251571901,0.017500699234886348,99.98249930076511,32.9707,66646,195
bur26f,S-2swap,13,3782044,3782044,0.0,0.0,100.0,32.8931,67621,198
bur26f,S-2swap,14,3782754,3782044,0.01877291750175302,0.01876939393891329,99.98123060606109,35.697,73471,216
bur26f,S-2swap,15,3782044,3782044,0.0,0.0,100.0,37.7325,78021,230
bur26f,S-2swap,16,3783234,3782044,0.03146446736209309,0.03145457034907172,99.96854542965093,36.8741,72496,213
bur26f,S-2swap,17,3782486,3782044,0.011686802163063148,0.011685436509216425,99.98831456349079,31.5132,64371,188
bur26f,S-2swap,18,3782051,3782044,0.00018508510212995934,0.0001850847595656431,99.99981491524044,34.057,71196,209
bur26f,S-2swap,19,3783586,3782044,0.04077160392634247,0.040754987464273314,99.95924501253572,35.6249,71521,210
bur26f,S-2swap,20,3782068,3782044,0.0006345774930170035,0.0006345734661566106,99.99936542653384,32.9713,70546,207
bur26g,RS,1,10388859,10117172,2.6854045774846966,2.615176507834017,97.38482349216598,1.9611,3127,6
bur26g,RS,2,10382411,10117172,2.621671352429315,2.5546956289825165,97.44530437101749,35.2618,87653,9
bur26g,RS,3,10389455,10117172,2.6912955517609074,2.6207630717876924,97.37923692821231,6.1688,14086,13
bur26g,RS,4,10358440,10117172,2.3847375531423207,2.3291924266588406,97.67080757334115,19.6377,48278,5
bur26g,RS,5,10360789,10117172,2.407955503771212,2.3513363702320356,97.64866362976797,31.1741,74982,9
bur26g,RS,6,10343883,10117172,2.2408534717013806,2.1917397944272956,97.80826020557271,25.5651,60271,9
bur26g,RS,7,10374484,10117172,2.543319417718706,2.48023901718871,97.51976098281129,28.3172,68487,11
bur26g,RS,8,10423621,10117172,3.0289986174001986,2.939947643913761,97.06005235608623,7.0562,16952,10
bur26g,RS,9,10419728,10117172,2.9905194850893118,2.9036842420454736,97.09631575795453,20.4844,48305,5
bur26g,RS,10,10350300,10117172,2.3042802870209185,2.252379158092036,97.74762084190797,37.5123,92721,17
bur26g,RS,11,10413750,10117172,2.931431826996714,2.847946224942984,97.15205377505701,6.7502,15905,7
bur26g,RS,12,10393569,10117172,2.731959088962805,2.6593078854818786,97.34069211451812,26.1764,61925,11
bur26g,RS,13,10458654,10117172,3.3752712714580717,3.2650664225052286,96.73493357749477,1.883,2943,3
bur26g,RS,14,10349827,10117172,2.299605067503053,2.247911969929546,97.75208803007045,32.4062,79667,7
bur26g,RS,15,10322691,10117172,2.031387822604973,1.990944028064,98.009055971936,16.4836,39518,8
bur26g,RS,16,10371394,10117172,2.5127772859846607,2.4511844791548754,97.54881552084512,12.9875,30024,11
bur26g,RS,17,10394717,10117172,2.7433061333740296,2.670058261326403,97.3299417386736,4.551,7410,8
bur26g,RS,18,10366916,10117172,2.468515905432862,2.409048168230552,97.59095183176944,19.785,48464,10
bur26g,RS,19,10386164,10117172,2.658766698836394,2.5899071110373377,97.41009288896267,18.4667,44147,11
bur26g,RS,20,10421443,10117172,3.0074708624109583,2.919662852831417,97.08033714716858,23.4587,56173,9
bur26g,RW,1,10144559,10117172,0.27069817533990725,0.26996737857209957,99.7300326214279,11.5779,34060,68
bur26g,RW,2,10202969,10117172,0.8480334227786183,0.8409022903039302,99.15909770969607,22.2122,72226,54
bur26g,RW,3,10163409,10117172,0.457015063102614,0.45493593734149634,99.54506406265851,20.5745,66985,65
bur26g,RW,4,10212031,10117172,0.9376039074950984,0.9288945558430052,99.071105444157,29.6352,95021,59
bur26g,RW,5,10159893,10117172,0.42226226854698135,0.42048671181871705,99.57951328818129,3.0578,9408,55
bur26g,RW,6,10119379,10117172,0.021814396355028857,0.021809638713996184,99.978190361286,4.7358,15108,63
bur26g,RW,7,10170268,10117172,0.5248106882041741,0.5220708048204825,99.47792919517951,28.8559,93391,42
bur26g,RW,8,10210466,10117172,0.9221351579275316,0.9137095211912952,99.0862904788087,30.3904,97172,52
bur26g,RW,9,10171214,10117172,0.5341611272399046,0.531323006280273,99.46867699371973,3.5083,11409,49
bur26g,RW,10,10144610,10117172,0.2712022687762944,0.2704687513862041,99.7295312486138,2.8636,7552,59
bur26g,RW,11,10185902,10117172,0.6793400369194079,0.6747561482527518,99.32524385174725,27.9016,89729,60
bur26g,RW,12,10159143,10117172,0.4148491297765819,0.41313524182108663,99.58686475817892,32.8734,102733,47
bur26g,RW,13,10122750,10117172,0.05513398408171769,0.05510360326986244,99.94489639673014,10.8954,34061,68
bur26g,RW,14,10137008,10117172,0.19606269419952532,0.19567904060054012,99.80432095939946,8.1067,25005,63
bur26g,RW,15,10122528,10117172,0.05293969500567945,0.052911683721694816,99.94708831627831,30.399,97961,70
bur26g,RW,16,10148431,10117172,0.30896973976522296,0.3080180571755378,99.69198194282446,2.6318,6247,58
bur26g,RW,17,10158939,10117172,0.4128327560310332,0.4111354542044204,99.58886454579557,12.7434,37199,70
bur26g,RW,18,10160579,10117172,0.42904281947564,0.42720990604964537,99.57279009395036,36.9267,117849,85
bur26g,RW,19,10118598,10117172,0.014094847848786202,0.014092861481402858,99.9859071385186,10.1925,30059,54
bur26g,RW,20,10202301,10117172,0.8414307871804493,0.8344098061799979,99.16559019382,29.1454,87074,91
bur26g,H,1,11367867,10117172,12.36210079259303,11.00201999196507,88.99798000803493,0.3447,38027,0
bur26g,H,2,12269430,10117172,21.27331629826991,17.541629888267018,82.45837011173298,0.3783,38027,0
bur26g,H,3,11582454,10117172,14.483118405024644,12.650876921246567,87.34912307875344,0.2904,38027,0
bur26g,H,4,11754026,10117172,16.178967798511284,13.925900793481313,86.07409920651868,0.3417,38027,0
bur26g,H,5,11290836,10117172,11.600712135762839,10.394837016497274,89.60516298350272,0.229,38027,0
bur26g,H,6,11447921,10117172,13.153369340760444,11.624372669937188,88.37562733006281,0.1452,38027,0
bur26g,H,7,12003197,10117172,18.64182006592356,15.712688877804803,84.28731112219519,0.3565,38027,0
bur26g,H,8,11582454,10117172,14.483118405024644,12.650876921246567,87.34912307875344,0.2807,38027,0
bur26g,H,9,12260933,10117172,21.1893303780938,17.48448507140525,82.51551492859474,0.3262,38027,0
bur26g,H,10,11447921,10117172,13.153369340760444,11.624372669937188,88.37562733006281,0.331,38027,0
bur26g,H,11,12033156,10117172,18.937940365153423,15.922539357089693,84.07746064291031,0.3071,38027,0
bur26g,H,12,12003197,10117172,18.64182006592356,15.712688877804803,84.28731112219519,0.1446,38027,0
bur26g,H,13,11302274,10117172,11.713767444103945,10.485518224031729,89.51448177596826,0.1469,38027,0
bur26g,H,14,11367867,10117172,12.36210079259303,11.00201999196507,88.99798000803493,0.1498,38027,0
bur26g,H,15,11091028,10117172,9.625772893848202,8.780574713182583,91.21942528681741,0.1455,38027,0
bur26g,H,16,11901875,10117172,17.640334670597674,14.995141521819042,85.00485847818095,0.1476,38027,0
bur26g,H,17,11582454,10117172,14.483118405024644,12.650876921246567,87.34912307875344,0.2678,38027,0
bur26g,H,18,12269430,10117172,21.27331629826991,17.541629888267018,82.45837011173298,0.2911,38027,0
bur26g,H,19,11901875,10117172,17.640334670597674,14.995141521819042,85.00485847818095,0.1461,38027,0
bur26g,H,20,12052274,10117172,19.12690621450342,16.055907789683506,83.94409221031648,0.2884,38027,0
bur26g,G-2swap,1,10768688,10117172,6.439704692180779,6.050096353427641,93.94990364657237,0.0418,37,10
bur26g,G-2swap,2,10610944,10117172,4.880533809250253,4.653421976404738,95.34657802359526,0.0382,35,10
bur26g,G-2swap,3,10550872,10117172,4.286771046296336,4.110560719531049,95.88943928046895,0.0388,39,10
bur26g,G-2swap,4,10723091,10117172,5.989015507495573,5.650600186084405,94.3493998139156,0.0418,46,10
bur26g,G-2swap,5,10640907,10117172,5.176693645220225,4.921901864192592,95.07809813580741,0.0391,40,10
bur26g,G-2swap,6,10542216,10117172,4.201213540700899,4.031827843405979,95.96817215659402,0.0456,52,10
bur26g,G-2swap,7,10556253,10117172,4.339957845927696,4.159439907323176,95.84056009267682,0.0374,37,10
bur26g,G-2swap,8,10820510,10117172,6.951922928660302,6.500044822286564,93.49995517771343,0.0434,49,10
bur26g,G-2swap,9,10571079,10117172,4.4865007731409525,4.293856852266453,95.70614314773354,0.0381,39,10
bur26g,G-2swap,10,10614603,10117172,4.916700042264775,4.6862892564140175,95.31371074358597,0.0351,33,10
bur26g,G-2swap,11,10683649,10117172,5.599163481652778,5.302280147915754,94.69771985208425,0.0441,48,10
bur26g,G-2swap,12,10562201,10117172,4.398748978469477,4.21341157965087,95.78658842034913,0.0411,38,10
bur26g,G-2swap,13,10725331,10117172,6.011156081956499,5.670305186851576,94.32969481314842,0.0376,38,10
bur26g,G-2swap,14,10686895,10117172,5.631247546251067,5.331043301164651,94.66895669883534,0.0409,39,10
bur26g,G-2swap,15,10627811,10117172,5.047250358104024,4.8047429522410585,95.19525704775894,0.037,37,10
bur26g,G-2swap,16,10725044,10117172,6.008319320853693,5.667780943369556,94.33221905663044,0.0417,46,10
bur26g,G-2swap,17,10554906,10117172,4.326643848696059,4.147208890349189,95.85279110965081,0.0395,39,10
bur26g,G-2swap,18,10565410,10117172,4.43046732822176,4.242504550225689,95.75749544977431,0.0414,46,10
bur26g,G-2swap,19,10613327,10117172,4.9040878221700686,4.674830050935018,95.32516994906499,0.0402,41,10
bur26g,G-2swap,20,10758891,10117172,6.342869331469307,5.964545974115733,94.03545402588426,0.0394,41,10
bur26g,S-2swap,1,10118598,10117172,0.014094847848786202,0.014092861481402858,99.9859071385186,35.6224,74771,220
bur26g,S-2swap,2,10120066,10117172,0.028604831468714776,0.028596651444763307,99.97140334855523,38.7731,80946,239
bur26g,S-2swap,3,10120372,10117172,0.03162939208703776,0.03161939106586201,99.96838060893414,33.2844,71196,209
bur26g,S-2swap,4,10118634,10117172,0.014450678509765377,0.014448590590389969,99.98555140940961,35.9747,74446,219
bur26g,S-2swap,5,10126026,10117172,0.08751457423082261,0.0874380531908569,99.91256194680915,34.4564,72821,214
bur26g,S-2swap,6,10119194,10117172,0.019985822124996985,0.01998182859227721,99.98001817140772,33.1107,66971,196
bur26g,S-2swap,7,10118932,10117172,0.01739616564787077,0.01739313990844093,99.98260686009156,38.277,76721,226
bur26g,S-2swap,8,10118634,10117172,0.014450678509765377,0.014448590590389969,99.98555140940961,35.4577,73796,217
bur26g,S-2swap,9,10118634,10117172,0.014450678509765377,0.014448590590389969,99.98555140940961,38.9366,79321,234
bur26g,S-2swap,10,10118972,10117172,0.01779153304895874,0.01778836822554702,99.98221163177445,35.4319,73471,216
bur26g,S-2swap,11,10119435,10117172,0.022367910716552017,0.022362908601122493,99.97763709139888,35.3564,72496,213
bur26g,S-2swap,12,10118177,10117172,0.009933605952335297,0.009932619285074771,99.99006738071492,36.8349,76071,224
bur26g,S-2swap,13,10118879,10117172,0.016872303841429206,0.0168694575752907,99.98313054242472,36.8559,75746,223
bur26g,S-2swap,14,10118819,10117172,0.01627925273979725,0.016276603030452464,99.98372339696955,33.1903,68921,202
bur26g,S-2swap,15,10118141,10117172,0.009577775291356122,0.009576858041412943,99.99042314195859,35.4127,75096,221
bur26g,S-2swap,16,10119059,10117172,0.01865145714632508,0.018647979026508294,99.98135202097349,36.6055,77371,228
bur26g,S-2swap,17,10118542,10117172,0.013541333487263042,0.013539500058407624,99.98646049994159,35.406,75096,221
bur26g,S-2swap,18,10119719,10117172,0.025175019264276618,0.02516868304347186,99.97483131695653,38.2245,79646,235
bur26g,S-2swap,19,10118362,10117172,0.011762180182367167,0.011760796856250054,99.98823920314375,34.3766,73796,217
bur26g,S-2swap,20,10118819,10117172,0.01627925273979725,0.016276603030452464,99.98372339696955,38.862,83871,248
bur26h,RS,1,7305068,7098658,2.9077327010260245,2.8255726024726946,97.17442739752731,30.9468,74622,10
bur26h,RS,2,7283241,7098658,2.600252047640554,2.5343524949950167,97.46564750500498,29.9207,72897,15
bur26h,RS,3,7263685,7098658,2.3247633566795303,2.271945988847259,97.72805401115275,23.2559,56258,7
bur26h,RS,4,7312586,7098658,3.0136400429489627,2.925476705504728,97.07452329449528,17.0584,40085,10
bur26h,RS,5,7414686,7098658,4.4519400709260815,4.262189929553322,95.73781007044668,1.4441,1617,11
bur26h,RS,6,7291532,7098658,2.7170487717537597,2.6451779955158945,97.3548220044841,9.4895,21065,3
bur26h,RS,7,7328088,7098658,3.232019347882374,3.130830306622955,96.86916969337705,7.8751,18410,12
bur26h,RS,8,7277513,7098658,2.5195607395087913,2.457639031355904,97.54236096864409,21.8719,51298,9
bur26h,RS,9,7289721,7098658,2.6915369073985533,2.620991941941262,97.37900805805873,19.9088,46458,7
bur26h,RS,10,7325932,7098658,3.2016474099752377,3.102321998074784,96.89767800192521,10.6618,25340,8
bur26h,RS,11,7307995,7098658,2.948965846783998,2.8644929286350087,97.13550707136498,25.9336,62563,8
bur26h,RS,12,7279105,7098658,2.541987513696251,2.4789723461881645,97.52102765381183,29.4745,72228,5
bur26h,RS,13,7350324,7098658,3.5452616536815835,3.423876280827893,96.5761237191721,8.7861,21323,7
bur26h,RS,14,7301919,7098658,2.8633722035911577,2.783665499439257,97.21633450056075,31.4572,73415,9
bur26h,RS,15,7297906,7098658,2.8068403915218907,2.730207815776197,97.2697921842238,23.7798,58162,4
bur26h,RS,16,7270206,7098658,2.4166257903958748,2.359603015375355,97.64039698462464,27.7722,67166,7
bur26h,RS,17,7334167,7098658,3.3176552525843617,3.211121317526585,96.78887868247341,4.4418,8934,6
bur26h,RS,18,7301272,7098658,2.8542578047850737,2.775050703493857,97.22494929650615,31.7284,75982,7
bur26h,RS,19,7297838,7098658,2.80588246398122,2.72930147257311,97.27069852742689,8.0487,19901,9
bur26h,RS,20,7292212,7098658,2.7266280471604634,2.654256349102303,97.3457436508977,11.7009,27717,15
bur26h,RW,1,7249768,7098658,2.1287122157455673,2.0843425610309185,97.91565743896908,0.7876,2014,35
bur26h,RW,2,7159981,7098658,0.8638675084783631,0.8564687531992055,99.14353124680079,17.4294,54473,77
bur26h,RW,3,7101559,7098658,0.040866879345363594,0.04085018514948619,99.9591498148505,22.7633,70340,62
bur26h,RW,4,7171331,7098658,1.0237568847520193,1.0133823135482103,98.9866176864518,31.1172,101078,41
bur26h,RW,5,7122823,7098658,0.34041645618087246,0.3392615540214884,99.66073844597851,33.0292,102486,65
bur26h,RW,6,7100809,7098658,0.03030150205855811,0.030292323029671688,99.96970767697033,12.1317,39638,48
bur26h,RW,7,7098905,7098658,0.003479530919787937,0.003479409852646289,99.99652059014736,4.9111,13162,60
bur26h,RW,8,7143423,7098658,0.6306121523251296,0.6266603559666004,99.3733396440334,4.7633,10487,64
bur26h,RW,9,7138090,7098658,0.5554852762310848,0.5524166828941636,99.44758331710584,27.017,85370,59
bur26h,RW,10,7126280,7098658,0.3891158018881879,0.3876075596243762,99.61239244037561,11.8023,38676,59
bur26h,RW,11,7148980,7098658,0.7088945544355003,0.7039046129657657,99.29609538703423,9.1662,28272,48
bur26h,RW,12,7101502,7098658,0.04006391067156637,0.04004786593033417,99.95995213406967,5.415,15533,67
bur26h,RW,13,7125132,7098658,0.3729437310545176,0.3715580286793283,99.62844197132067,21.2614,65751,66
bur26h,RW,14,7145311,7098658,0.6572087287484479,0.6529176966544913,99.34708230334552,22.7536,72739,63
bur26h,RW,15,7100557,7098658,0.026751535290191468,0.02674438075773492,99.97325561924227,29.6889,91847,63
bur26h,RW,16,7122745,7098658,0.3393176569430447,0.33817018579213487,99.66182981420786,22.0691,63628,65
bur26h,RW,17,7099875,7098658,0.017144085544056355,0.017141146851176958,99.98285885314883,5.401,16217,59
bur26h,RW,18,7099755,7098658,0.01545362517816748,0.015451237401854008,99.98454876259815,12.453,38096,58
bur26h,RW,19,7100002,7098658,0.018933156097955418,0.01892957213251489,99.98107042786748,6.5312,17900,78
bur26h,RW,20,7115764,7098658,0.24097512515745936,0.24039583100282694,99.75960416899717,24.466,75707,45
bur26h,H,1,8240101,7098658,16.07970126184414,13.852293800767734,86.14770619923226,0.3173,38027,0
bur26h,H,2,8487883,7098658,19.570248348349786,16.367155390808286,83.63284460919172,0.3296,38027,0
bur26h,H,3,8240101,7098658,16.07970126184414,13.852293800767734,86.14770619923226,0.33,38027,0
bur26h,H,4,8183581,7098658,15.28349442951048,13.257313638124923,86.74268636187507,0.1467,38027,0
bur26h,H,5,8070623,7098658,13.692235912759848,12.043246227707575,87.95675377229243,0.3246,38027,0
bur26h,H,6,8070623,7098658,13.692235912759848,12.043246227707575,87.95675377229243,0.1456,38027,0
bur26h,H,7,8155666,7098658,14.890251086895578,12.96041304290784,87.03958695709217,0.2406,38027,0
bur26h,H,8,8240101,7098658,16.07970126184414,13.852293800767734,86.14770619923226,0.1447,38027,0
bur26h,H,9,8240101,7098658,16.07970126184414,13.852293800767734,86.14770619923226,0.1454,38027,0
bur26h,H,10,8062933,7098658,13.583905577645803,11.959357717594827,88.04064228240517,0.1467,38027,0
bur26h,H,11,7736703,7098658,8.988248201279735,8.24698841353998,91.75301158646002,0.1638,38027,0
bur26h,H,12,8703706,7098658,22.610583577910077,18.440972155998836,81.55902784400116,0.147,38027,0
bur26h,H,13,8079667,7098658,13.819640275669007,12.141700889405467,87.85829911059453,0.3253,38027,0
bur26h,H,14,8733891,7098658,23.03580479577971,18.722846438088133,81.27715356191186,0.292,38027,0
bur26h,H,15,8631812,7098658,21.59780059836662,17.761670434898257,82.23832956510174,0.1474,38027,0
bur26h,H,16,7952264,7098658,12.024892592374501,10.734125527019726,89.26587447298027,0.1472,38027,0
bur26h,H,17,7952264,7098658,12.024892592374501,10.734125527019726,89.26587447298027,0.1448,38027,0
bur26h,H,18,8183581,7098658,15.28349442951048,13.257313638124923,86.74268636187507,0.1462,38027,0
bur26h,H,19,8240101,7098658,16.07970126184414,13.852293800767734,86.14770619923226,0.1973,38027,0
bur26h,H,20,8733891,7098658,23.03580479577971,18.722846438088133,81.27715356191186,0.1459,38027,0
bur26h,G-2swap,1,7572977,7098658,6.681812252400383,6.263309660124413,93.73669033987558,0.0521,56,10
bur26h,G-2swap,2,7533200,7098658,6.121466902617368,5.768358732012956,94.23164126798704,0.0479,59,10
bur26h,G-2swap,3,7552238,7098658,6.389658439665638,6.005901826716796,93.9940981732832,0.045,50,10
bur26h,G-2swap,4,7426350,7098658,4.616252818490481,4.412557986090071,95.58744201390994,0.0403,43,10
bur26h,G-2swap,5,7524858,7098658,6.003951732848659,5.663894255546085,94.33610574445392,0.0352,33,10
bur26h,G-2swap,6,7421036,7098658,4.541393598621035,4.344110444956742,95.65588955504326,0.0407,45,10
bur26h,G-2swap,7,7406878,7098658,4.341947449785579,4.161267405781492,95.83873259421851,0.0381,38,10
bur26h,G-2swap,8,7502145,7098658,5.6839898470950425,5.378288476162484,94.62171152383752,0.0423,48,10
bur26h,G-2swap,9,7578200,7098658,6.755389539825697,6.327914280435988,93.67208571956401,0.0373,37,10
bur26h,G-2swap,10,7597543,7098658,7.027877663637268,6.566399163519049,93.43360083648096,0.0899,43,10
bur26h,G-2swap,11,7432805,7098658,4.707185499005587,4.495570649303997,95.504429350696,0.0396,42,10
bur26h,G-2swap,12,7561419,7098658,6.518992744825853,6.120028529036679,93.87997147096331,0.0453,52,10
bur26h,G-2swap,13,7552159,7098658,6.388545553258094,6.004918593477706,93.9950814065223,0.045,53,10
