Instance,Algorithm,RandomStarts,Run,FinalFitness
bur26a.dat,TS,188,5,5441838
bur26a.dat,G-2swap,189,1,5435517
bur26a.dat,S-2swap,189,1,5446140
bur26a.dat,SA,189,1,5426670
bur26a.dat,TS,189,1,5434117
bur26a.dat,G-2swap,189,2,5456233
bur26a.dat,S-2swap,189,2,5445529
bur26a.dat,SA,189,2,5434866
bur26a.dat,TS,189,2,5432604
bur26a.dat,G-2swap,189,3,5436680
bur26a.dat,S-2swap,189,3,5459411
bur26a.dat,SA,189,3,5426670
bur26a.dat,TS,189,3,5437945
bur26a.dat,G-2swap,189,4,5443221
bur26a.dat,S-2swap,189,4,5441775
bur26a.dat,SA,189,4,5435046
bur26a.dat,TS,189,4,5438053
bur26a.dat,G-2swap,189,5,5454310
bur26a.dat,S-2swap,189,5,5455522
bur26a.dat,SA,189,5,5436818
bur26a.dat,TS,189,5,5450380
bur26a.dat,G-2swap,190,1,5436957
bur26a.dat,S-2swap,190,1,5468651
bur26a.dat,SA,190,1,5434945
bur26a.dat,TS,190,1,5435461
bur26a.dat,G-2swap,190,2,5439078
bur26a.dat,S-2swap,190,2,5450291
bur26a.dat,SA,190,2,5435130
bur26a.dat,TS,190,2,5435737
bur26a.dat,G-2swap,190,3,5454393
bur26a.dat,S-2swap,190,3,5458181
bur26a.dat,SA,190,3,5431889
bur26a.dat,TS,190,3,5438096
bur26a.dat,G-2swap,190,4,5453907
bur26a.dat,S-2swap,190,4,5437700
bur26a.dat,SA,190,4,5431628
bur26a.dat,TS,190,4,5450234
bur26a.dat,G-2swap,190,5,5460154
bur26a.dat,S-2swap,190,5,5431628
bur26a.dat,SA,190,5,5440075
bur26a.dat,TS,190,5,5439974
bur26a.dat,G-2swap,191,1,5461427
bur26a.dat,S-2swap,191,1,5468115
bur26a.dat,SA,191,1,5432106
bur26a.dat,TS,191,1,5448696
bur26a.dat,G-2swap,191,2,5449357
bur26a.dat,S-2swap,191,2,5444120
bur26a.dat,SA,191,2,5437940
bur26a.dat,TS,191,2,5435737
bur26a.dat,G-2swap,191,3,5452315
bur26a.dat,S-2swap,191,3,5437465
bur26a.dat,SA,191,3,5426670
bur26a.dat,TS,191,3,5436866
bur26a.dat,G-2swap,191,4,5455407
bur26a.dat,S-2swap,191,4,5446719
bur26a.dat,SA,191,4,5438340
bur26a.dat,TS,191,4,5435311
bur26a.dat,G-2swap,191,5,5447018
bur26a.dat,S-2swap,191,5,5441760
bur26a.dat,SA,191,5,5435165
bur26a.dat,TS,191,5,5438096
bur26a.dat,G-2swap,192,1,5444834
bur26a.dat,S-2swap,192,1,5439263
bur26a.dat,SA,192,1,5428216
bur26a.dat,TS,192,1,5461461
bur26a.dat,G-2swap,192,2,5437626
bur26a.dat,S-2swap,192,2,5446843
bur26a.dat,SA,192,2,5435723
bur26a.dat,TS,192,2,5438148
bur26a.dat,G-2swap,192,3,5449051
bur26a.dat,S-2swap,192,3,5454902
bur26a.dat,SA,192,3,5433021
bur26a.dat,TS,192,3,5445455
bur26a.dat,G-2swap,192,4,5441097
bur26a.dat,S-2swap,192,4,5455886
bur26a.dat,SA,192,4,5435483
bur26a.dat,TS,192,4,5442768
bur26a.dat,G-2swap,192,5,5442272
bur26a.dat,S-2swap,192,5,5441900
bur26a.dat,SA,192,5,5443312
bur26a.dat,TS,192,5,5435935
bur26a.dat,G-2swap,193,1,5440770
bur26a.dat,S-2swap,193,1,5442190
bur26a.dat,SA,193,1,5434485
bur26a.dat,TS,193,1,5443650
bur26a.dat,G-2swap,193,2,5447281
bur26a.dat,S-2swap,193,2,5470085
bur26a.dat,SA,193,2,5441355
bur26a.dat,TS,193,2,5434707
bur26a.dat,G-2swap,193,3,5446938
bur26a.dat,S-2swap,193,3,5437349
bur26a.dat,SA,193,3,5430561
bur26a.dat,TS,193,3,5436406
bur26a.dat,G-2swap,193,4,5447571
bur26a.dat,S-2swap,193,4,5438335
bur26a.dat,SA,193,4,5444367
bur26a.dat,TS,193,4,5435035
bur26a.dat,G-2swap,193,5,5447033
bur26a.dat,S-2swap,193,5,5439419
bur26a.dat,SA,193,5,5431727
bur26a.dat,TS,193,5,5449610
bur26a.dat,G-2swap,194,1,5434553
bur26a.dat,S-2swap,194,1,5440593
bur26a.dat,SA,194,1,5451571
bur26a.dat,TS,194,1,5436372
bur26a.dat,G-2swap,194,2,5445643
bur26a.dat,S-2swap,194,2,5446449
bur26a.dat,SA,194,2,5434707
bur26a.dat,TS,194,2,5435457
bur26a.dat,G-2swap,194,3,5438994
bur26a.dat,S-2swap,194,3,5444798
bur26a.dat,SA,194,3,5438065
bur26a.dat,TS,194,3,5436372
bur26a.dat,G-2swap,194,4,5458542
bur26a.dat,S-2swap,194,4,5437573
bur26a.dat,SA,194,4,5440945
bur26a.dat,TS,194,4,5440434
bur26a.dat,G-2swap,194,5,5453677
bur26a.dat,S-2swap,194,5,5438602
bur26a.dat,SA,194,5,5433599
bur26a.dat,TS,194,5,5438455
bur26a.dat,G-2swap,195,1,5448357
bur26a.dat,S-2swap,195,1,5454932
bur26a.dat,SA,195,1,5449898
bur26a.dat,TS,195,1,5438209
bur26a.dat,G-2swap,195,2,5456072
bur26a.dat,S-2swap,195,2,5437234
bur26a.dat,SA,195,2,5444812
bur26a.dat,TS,195,2,5434457
bur26a.dat,G-2swap,195,3,5439876
bur26a.dat,S-2swap,195,3,5433224
bur26a.dat,SA,195,3,5441845
bur26a.dat,TS,195,3,5445161
bur26a.dat,G-2swap,195,4,5464559
bur26a.dat,S-2swap,195,4,5451447
bur26a.dat,SA,195,4,5438455
bur26a.dat,TS,195,4,5449921
bur26a.dat,G-2swap,195,5,5441278
bur26a.dat,S-2swap,195,5,5457205
bur26a.dat,SA,195,5,5434622
bur26a.dat,TS,195,5,5437249
bur26a.dat,G-2swap,196,1,5459740
bur26a.dat,S-2swap,196,1,5441172
bur26a.dat,SA,196,1,5434439
bur26a.dat,TS,196,1,5435179
bur26a.dat,G-2swap,196,2,5442258
bur26a.dat,S-2swap,196,2,5445402
bur26a.dat,SA,196,2,5449816
bur26a.dat,TS,196,2,5444321
bur26a.dat,G-2swap,196,3,5438850
bur26a.dat,S-2swap,196,3,5447063
bur26a.dat,SA,196,3,5431727
bur26a.dat,TS,196,3,5452200
bur26a.dat,G-2swap,196,4,5465421
bur26a.dat,S-2swap,196,4,5439577
bur26a.dat,SA,196,4,5434402
bur26a.dat,TS,196,4,5431548
bur26a.dat,G-2swap,196,5,5453890
bur26a.dat,S-2swap,196,5,5446374
bur26a.dat,SA,196,5,5432068
bur26a.dat,TS,196,5,5443311
bur26a.dat,G-2swap,197,1,5438219
bur26a.dat,S-2swap,197,1,5443076
bur26a.dat,SA,197,1,5438222
bur26a.dat,TS,197,1,5441686
bur26a.dat,G-2swap,197,2,5436958
bur26a.dat,S-2swap,197,2,5453107
bur26a.dat,SA,197,2,5434995
bur26a.dat,TS,197,2,5451266
bur26a.dat,G-2swap,197,3,5464577
bur26a.dat,S-2swap,197,3,5450570
bur26a.dat,SA,197,3,5446293
bur26a.dat,TS,197,3,5450263
bur26a.dat,G-2swap,197,4,5459663
bur26a.dat,S-2swap,197,4,5438758
bur26a.dat,SA,197,4,5446262
bur26a.dat,TS,197,4,5434707
bur26a.dat,G-2swap,197,5,5436895
bur26a.dat,S-2swap,197,5,5459758
bur26a.dat,SA,197,5,5432431
bur26a.dat,TS,197,5,5443311
bur26a.dat,G-2swap,198,1,5435853
bur26a.dat,S-2swap,198,1,5445920
bur26a.dat,SA,198,1,5432675
bur26a.dat,TS,198,1,5437061
bur26a.dat,G-2swap,198,2,5440228
bur26a.dat,S-2swap,198,2,5463667
bur26a.dat,SA,198,2,5444812
bur26a.dat,TS,198,2,5435068
bur26a.dat,G-2swap,198,3,5438251
bur26a.dat,S-2swap,198,3,5449818
bur26a.dat,SA,198,3,5443390
bur26a.dat,TS,198,3,5434758
bur26a.dat,G-2swap,198,4,5433489
bur26a.dat,S-2swap,198,4,5438946
bur26a.dat,SA,198,4,5432311
bur26a.dat,TS,198,4,5452313
bur26a.dat,G-2swap,198,5,5447766
bur26a.dat,S-2swap,198,5,5435649
bur26a.dat,SA,198,5,5434216
bur26a.dat,TS,198,5,5426670
bur26a.dat,G-2swap,199,1,5452495
bur26a.dat,S-2swap,199,1,5454310
bur26a.dat,SA,199,1,5447548
bur26a.dat,TS,199,1,5443263
bur26a.dat,G-2swap,199,2,5449079
bur26a.dat,S-2swap,199,2,5435653
bur26a.dat,SA,199,2,5441795
bur26a.dat,TS,199,2,5444139
bur26a.dat,G-2swap,199,3,5445642
bur26a.dat,S-2swap,199,3,5433372
bur26a.dat,SA,199,3,5449024
bur26a.dat,TS,199,3,5434707
bur26a.dat,G-2swap,199,4,5431811
bur26a.dat,S-2swap,199,4,5435616
bur26a.dat,SA,199,4,5439038
bur26a.dat,TS,199,4,5439091
bur26a.dat,G-2swap,199,5,5443383
bur26a.dat,S-2swap,199,5,5435454
bur26a.dat,SA,199,5,5441838
bur26a.dat,TS,199,5,5438420
bur26a.dat,G-2swap,200,1,5452420
bur26a.dat,S-2swap,200,1,5438144
bur26a.dat,SA,200,1,5433407
bur26a.dat,TS,200,1,5446362
bur26a.dat,G-2swap,200,2,5446498
bur26a.dat,S-2swap,200,2,5457742
bur26a.dat,SA,200,2,5432675
bur26a.dat,TS,200,2,5437205
bur26a.dat,G-2swap,200,3,5447255
bur26a.dat,S-2swap,200,3,5436893
bur26a.dat,SA,200,3,5436194
bur26a.dat,TS,200,3,5443103
bur26a.dat,G-2swap,200,4,5457073
bur26a.dat,S-2swap,200,4,5453593
bur26a.dat,SA,200,4,5438535
bur26a.dat,TS,200,4,5436820
bur26a.dat,G-2swap,200,5,5426918
bur26a.dat,S-2swap,200,5,5439260
bur26a.dat,SA,200,5,5437900
bur26a.dat,TS,200,5,5444144
bur26a.dat,G-2swap,201,1,5436156
bur26a.dat,S-2swap,201,1,5442666
bur26a.dat,SA,201,1,5438104
bur26a.dat,TS,201,1,5437947
bur26a.dat,G-2swap,201,2,5448410
bur26a.dat,S-2swap,201,2,5439847
bur26a.dat,SA,201,2,5431434
bur26a.dat,TS,201,2,5434758
bur26a.dat,G-2swap,201,3,5446038
bur26a.dat,S-2swap,201,3,5446716
bur26a.dat,SA,201,3,5435360
bur26a.dat,TS,201,3,5426670
bur26a.dat,G-2swap,201,4,5445141
bur26a.dat,S-2swap,201,4,5441580
bur26a.dat,SA,201,4,5445382
bur26a.dat,TS,201,4,5438353
bur26a.dat,G-2swap,201,5,5443609
bur26a.dat,S-2swap,201,5,5452184
bur26a.dat,SA,201,5,5441850
bur26a.dat,TS,201,5,5449196
bur26a.dat,G-2swap,202,1,5451536
bur26a.dat,S-2swap,202,1,5438255
bur26a.dat,SA,202,1,5439927
bur26a.dat,TS,202,1,5443156
bur26a.dat,G-2swap,202,2,5439521
bur26a.dat,S-2swap,202,2,5447863
bur26a.dat,SA,202,2,5432604
bur26a.dat,TS,202,2,5440223
bur26a.dat,G-2swap,202,3,5471398
bur26a.dat,S-2swap,202,3,5434681
bur26a.dat,SA,202,3,5435863
bur26a.dat,TS,202,3,5435532
bur26a.dat,G-2swap,202,4,5433664
bur26a.dat,S-2swap,202,4,5442299
bur26a.dat,SA,202,4,5438775
bur26a.dat,TS,202,4,5435532
bur26a.dat,G-2swap,202,5,5452482
bur26a.dat,S-2swap,202,5,5435868
bur26a.dat,SA,202,5,5434402
bur26a.dat,TS,202,5,5430456
bur26a.dat,G-2swap,203,1,5455020
bur26a.dat,S-2swap,203,1,5443769
bur26a.dat,SA,203,1,5437986
bur26a.dat,TS,203,1,5448544
bur26a.dat,G-2swap,203,2,5444919
bur26a.dat,S-2swap,203,2,5449146
bur26a.dat,SA,203,2,5439419
bur26a.dat,TS,203,2,5437583
bur26a.dat,G-2swap,203,3,5440065
bur26a.dat,S-2swap,203,3,5441884
bur26a.dat,SA,203,3,5443505
bur26a.dat,TS,203,3,5439847
bur26a.dat,G-2swap,203,4,5439975
bur26a.dat,S-2swap,203,4,5460248
bur26a.dat,SA,203,4,5436433
bur26a.dat,TS,203,4,5435143
bur26a.dat,G-2swap,203,5,5441665
bur26a.dat,S-2swap,203,5,5434402
bur26a.dat,SA,203,5,5434889
bur26a.dat,TS,203,5,5435461
bur26a.dat,G-2swap,204,1,5452662
bur26a.dat,S-2swap,204,1,5439123
bur26a.dat,SA,204,1,5432024
bur26a.dat,TS,204,1,5437531
bur26a.dat,G-2swap,204,2,5438872
bur26a.dat,S-2swap,204,2,5449754
bur26a.dat,SA,204,2,5438248
bur26a.dat,TS,204,2,5444484
bur26a.dat,G-2swap,204,3,5439987
bur26a.dat,S-2swap,204,3,5440868
bur26a.dat,SA,204,3,5439206
bur26a.dat,TS,204,3,5437325
bur26a.dat,G-2swap,204,4,5449916
bur26a.dat,S-2swap,204,4,5447607
bur26a.dat,SA,204,4,5438891
bur26a.dat,TS,204,4,5452710
bur26a.dat,G-2swap,204,5,5442605
bur26a.dat,S-2swap,204,5,5439296
bur26a.dat,SA,204,5,5435360
bur26a.dat,TS,204,5,5463482
bur26a.dat,G-2swap,205,1,5446559
bur26a.dat,S-2swap,205,1,5434768
bur26a.dat,SA,205,1,5444144
bur26a.dat,TS,205,1,5444139
bur26a.dat,G-2swap,205,2,5448554
bur26a.dat,S-2swap,205,2,5452925
bur26a.dat,SA,205,2,5432203
bur26a.dat,TS,205,2,5434425
bur26a.dat,G-2swap,205,3,5450086
bur26a.dat,S-2swap,205,3,5444367
bur26a.dat,SA,205,3,5436194
bur26a.dat,TS,205,3,5435933
bur26a.dat,G-2swap,205,4,5450786
bur26a.dat,S-2swap,205,4,5465690
bur26a.dat,SA,205,4,5445138
bur26a.dat,TS,205,4,5459758
bur26a.dat,G-2swap,205,5,5460327
bur26a.dat,S-2swap,205,5,5449681
bur26a.dat,SA,205,5,5437738
bur26a.dat,TS,205,5,5438252
bur26a.dat,G-2swap,206,1,5437260
bur26a.dat,S-2swap,206,1,5438790
bur26a.dat,SA,206,1,5435503
bur26a.dat,TS,206,1,5448739
bur26a.dat,G-2swap,206,2,5441709
bur26a.dat,S-2swap,206,2,5435663
bur26a.dat,SA,206,2,5438816
bur26a.dat,TS,206,2,5435532
bur26a.dat,G-2swap,206,3,5455100
bur26a.dat,S-2swap,206,3,5439714
bur26a.dat,SA,206,3,5435639
bur26a.dat,TS,206,3,5432604
bur26a.dat,G-2swap,206,4,5452644
bur26a.dat,S-2swap,206,4,5436326
bur26a.dat,SA,206,4,5438023
bur26a.dat,TS,206,4,5456884
bur26a.dat,G-2swap,206,5,5441210
bur26a.dat,S-2swap,206,5,5440531
bur26a.dat,SA,206,5,5434781
bur26a.dat,TS,206,5,5432496
bur26a.dat,G-2swap,207,1,5442570
bur26a.dat,S-2swap,207,1,5446024
bur26a.dat,SA,207,1,5438005
bur26a.dat,TS,207,1,5438929
bur26a.dat,G-2swap,207,2,5439210
bur26a.dat,S-2swap,207,2,5446702
bur26a.dat,SA,207,2,5435933
bur26a.dat,TS,207,2,5441091
bur26a.dat,G-2swap,207,3,5447943
bur26a.dat,S-2swap,207,3,5435853
bur26a.dat,SA,207,3,5438929
bur26a.dat,TS,207,3,5444374
bur26a.dat,G-2swap,207,4,5450958
bur26a.dat,S-2swap,207,4,5437755
bur26a.dat,SA,207,4,5440579
bur26a.dat,TS,207,4,5434768
bur26a.dat,G-2swap,207,5,5441086
bur26a.dat,S-2swap,207,5,5446590
bur26a.dat,SA,207,5,5436821
bur26a.dat,TS,207,5,5435356
bur26a.dat,G-2swap,208,1,5452506
bur26a.dat,S-2swap,208,1,5454668
bur26a.dat,SA,208,1,5437767
bur26a.dat,TS,208,1,5437767
bur26a.dat,G-2swap,208,2,5441560
bur26a.dat,S-2swap,208,2,5435187
bur26a.dat,SA,208,2,5447078
bur26a.dat,TS,208,2,5437593
bur26a.dat,G-2swap,208,3,5451079
bur26a.dat,S-2swap,208,3,5438293
bur26a.dat,SA,208,3,5437744
bur26a.dat,TS,208,3,5435906
bur26a.dat,G-2swap,208,4,5452428
bur26a.dat,S-2swap,208,4,5435707
bur26a.dat,SA,208,4,5439215
bur26a.dat,TS,208,4,5436492
bur26a.dat,G-2swap,208,5,5446014
bur26a.dat,S-2swap,208,5,5439549
bur26a.dat,SA,208,5,5434516
bur26a.dat,TS,208,5,5448619
bur26a.dat,G-2swap,209,1,5443214
bur26a.dat,S-2swap,209,1,5445506
bur26a.dat,SA,209,1,5450289
bur26a.dat,TS,209,1,5434322
bur26a.dat,G-2swap,209,2,5462364
bur26a.dat,S-2swap,209,2,5458739
bur26a.dat,SA,209,2,5435180
bur26a.dat,TS,209,2,5438951
bur26a.dat,G-2swap,209,3,5438166
bur26a.dat,S-2swap,209,3,5453391
bur26a.dat,SA,209,3,5436263
bur26a.dat,TS,209,3,5432509
bur26a.dat,G-2swap,209,4,5448758
bur26a.dat,S-2swap,209,4,5437021
bur26a.dat,SA,209,4,5440230
bur26a.dat,TS,209,4,5441395
bur26a.dat,G-2swap,209,5,5450628
bur26a.dat,S-2swap,209,5,5438145
bur26a.dat,SA,209,5,5448528
bur26a.dat,TS,209,5,5447940
bur26a.dat,G-2swap,210,1,5438939
bur26a.dat,S-2swap,210,1,5441228
bur26a.dat,SA,210,1,5433689
bur26a.dat,TS,210,1,5491077
bur26a.dat,G-2swap,210,2,5445697
bur26a.dat,S-2swap,210,2,5440999
bur26a.dat,SA,210,2,5435610
bur26a.dat,TS,210,2,5459310
bur26a.dat,G-2swap,210,3,5438633
bur26a.dat,S-2swap,210,3,5450608
bur26a.dat,SA,210,3,5435130
bur26a.dat,TS,210,3,5435737
bur26a.dat,G-2swap,210,4,5456814
bur26a.dat,S-2swap,210,4,5462785
bur26a.dat,SA,210,4,5436534
bur26a.dat,TS,210,4,5450803
bur26a.dat,G-2swap,210,5,5440928
bur26a.dat,S-2swap,210,5,5463123
bur26a.dat,SA,210,5,5434946
bur26a.dat,TS,210,5,5435737
bur26a.dat,G-2swap,211,1,5435786
bur26a.dat,S-2swap,211,1,5439155
bur26a.dat,SA,211,1,5431676
bur26a.dat,TS,211,1,5443156
bur26a.dat,G-2swap,211,2,5455828
bur26a.dat,S-2swap,211,2,5444974
bur26a.dat,SA,211,2,5435639
bur26a.dat,TS,211,2,5443371
bur26a.dat,G-2swap,211,3,5441541
bur26a.dat,S-2swap,211,3,5434390
bur26a.dat,SA,211,3,5432311
bur26a.dat,TS,211,3,5436046
bur26a.dat,G-2swap,211,4,5438127
bur26a.dat,S-2swap,211,4,5450449
bur26a.dat,SA,211,4,5438437
bur26a.dat,TS,211,4,5437947
bur26a.dat,G-2swap,211,5,5455308
bur26a.dat,S-2swap,211,5,5466104
bur26a.dat,SA,211,5,5438284
bur26a.dat,TS,211,5,5440063
bur26a.dat,G-2swap,212,1,5447198
bur26a.dat,S-2swap,212,1,5435944
bur26a.dat,SA,212,1,5442306
bur26a.dat,TS,212,1,5443723
bur26a.dat,G-2swap,212,2,5432216
bur26a.dat,S-2swap,212,2,5441091
bur26a.dat,SA,212,2,5430561
bur26a.dat,TS,212,2,5441845
bur26a.dat,G-2swap,212,3,5437404
bur26a.dat,S-2swap,212,3,5450595
bur26a.dat,SA,212,3,5439666
bur26a.dat,TS,212,3,5438137
bur26a.dat,G-2swap,212,4,5439955
bur26a.dat,S-2swap,212,4,5441395
bur26a.dat,SA,212,4,5435457
bur26a.dat,TS,212,4,5432068
bur26a.dat,G-2swap,212,5,5434785
bur26a.dat,S-2swap,212,5,5435783
bur26a.dat,SA,212,5,5435311
bur26a.dat,TS,212,5,5436581
bur26a.dat,G-2swap,213,1,5448582
bur26a.dat,S-2swap,213,1,5442462
bur26a.dat,SA,213,1,5437205
bur26a.dat,TS,213,1,5438351
bur26a.dat,G-2swap,213,2,5461092
bur26a.dat,S-2swap,213,2,5455689
bur26a.dat,SA,213,2,5434448
bur26a.dat,TS,213,2,5437249
bur26a.dat,G-2swap,213,3,5452594
bur26a.dat,S-2swap,213,3,5445775
bur26a.dat,SA,213,3,5440263
bur26a.dat,TS,213,3,5449646
bur26a.dat,G-2swap,213,4,5450961
bur26a.dat,S-2swap,213,4,5440553
bur26a.dat,SA,213,4,5439337
bur26a.dat,TS,213,4,5436581
bur26a.dat,G-2swap,213,5,5448893
bur26a.dat,S-2swap,213,5,5433689
bur26a.dat,SA,213,5,5434272
bur26a.dat,TS,213,5,5431727
bur26a.dat,G-2swap,214,1,5435255
bur26a.dat,S-2swap,214,1,5436742
bur26a.dat,SA,214,1,5432492
bur26a.dat,TS,214,1,5444836
bur26a.dat,G-2swap,214,2,5461635
bur26a.dat,S-2swap,214,2,5434405
bur26a.dat,SA,214,2,5436085
bur26a.dat,TS,214,2,5450177
bur26a.dat,G-2swap,214,3,5437573
bur26a.dat,S-2swap,214,3,5439874
bur26a.dat,SA,214,3,5439088
bur26a.dat,TS,214,3,5446362
bur26a.dat,G-2swap,214,4,5449501
bur26a.dat,S-2swap,214,4,5435596
bur26a.dat,SA,214,4,5437201
bur26a.dat,TS,214,4,5437593
bur26a.dat,G-2swap,214,5,5448274
bur26a.dat,S-2swap,214,5,5444181
bur26a.dat,SA,214,5,5447529
bur26a.dat,TS,214,5,5437593
bur26a.dat,G-2swap,215,1,5438442
bur26a.dat,S-2swap,215,1,5438674
bur26a.dat,SA,215,1,5439656
bur26a.dat,TS,215,1,5454330
bur26a.dat,G-2swap,215,2,5443590
bur26a.dat,S-2swap,215,2,5436831
bur26a.dat,SA,215,2,5436492
bur26a.dat,TS,215,2,5426670
bur26a.dat,G-2swap,215,3,5440667
bur26a.dat,S-2swap,215,3,5441825
bur26a.dat,SA,215,3,5435118
bur26a.dat,TS,215,3,5446644
bur26a.dat,G-2swap,215,4,5460728
bur26a.dat,S-2swap,215,4,5438234
bur26a.dat,SA,215,4,5436339
bur26a.dat,TS,215,4,5446892
bur26a.dat,G-2swap,215,5,5441766
bur26a.dat,S-2swap,215,5,5471768
bur26a.dat,SA,215,5,5439927
bur26a.dat,TS,215,5,5448702
bur26a.dat,G-2swap,216,1,5448900
bur26a.dat,S-2swap,216,1,5450771
bur26a.dat,SA,216,1,5439393
bur26a.dat,TS,216,1,5435428
bur26a.dat,G-2swap,216,2,5470343
bur26a.dat,S-2swap,216,2,5439337
bur26a.dat,SA,216,2,5447974
bur26a.dat,TS,216,2,5441395
bur26a.dat,G-2swap,216,3,5462279
bur26a.dat,S-2swap,216,3,5453311
bur26a.dat,SA,216,3,5435591
bur26a.dat,TS,216,3,5447887
bur26a.dat,G-2swap,216,4,5441886
bur26a.dat,S-2swap,216,4,5437084
bur26a.dat,SA,216,4,5445666
bur26a.dat,TS,216,4,5448717
bur26a.dat,G-2swap,216,5,5452139
bur26a.dat,S-2swap,216,5,5445658
bur26a.dat,SA,216,5,5435746
bur26a.dat,TS,216,5,5436784
bur26a.dat,G-2swap,217,1,5451713
bur26a.dat,S-2swap,217,1,5432048
bur26a.dat,SA,217,1,5436194
bur26a.dat,TS,217,1,5432604
bur26a.dat,G-2swap,217,2,5443623
bur26a.dat,S-2swap,217,2,5444650
bur26a.dat,SA,217,2,5437986
bur26a.dat,TS,217,2,5444484
bur26a.dat,G-2swap,217,3,5439971
bur26a.dat,S-2swap,217,3,5446197
bur26a.dat,SA,217,3,5438023
bur26a.dat,TS,217,3,5442917
bur26a.dat,G-2swap,217,4,5454459
bur26a.dat,S-2swap,217,4,5463186
bur26a.dat,SA,217,4,5432458
bur26a.dat,TS,217,4,5439337
bur26a.dat,G-2swap,217,5,5436612
bur26a.dat,S-2swap,217,5,5450588
bur26a.dat,SA,217,5,5438758
bur26a.dat,TS,217,5,5439582
bur26a.dat,G-2swap,218,1,5466357
bur26a.dat,S-2swap,218,1,5437012
bur26a.dat,SA,218,1,5435783
bur26a.dat,TS,218,1,5447042
bur26a.dat,G-2swap,218,2,5446465
bur26a.dat,S-2swap,218,2,5433274
bur26a.dat,SA,218,2,5445756
bur26a.dat,TS,218,2,5435460
bur26a.dat,G-2swap,218,3,5439055
bur26a.dat,S-2swap,218,3,5435805
bur26a.dat,SA,218,3,5438891
bur26a.dat,TS,218,3,5446798
bur26a.dat,G-2swap,218,4,5443042
bur26a.dat,S-2swap,218,4,5440263
bur26a.dat,SA,218,4,5437278
bur26a.dat,TS,218,4,5441156
bur26a.dat,G-2swap,218,5,5453154
bur26a.dat,S-2swap,218,5,5451336
bur26a.dat,SA,218,5,5434139
bur26a.dat,TS,218,5,5432509
bur26a.dat,G-2swap,219,1,5441419
bur26a.dat,S-2swap,219,1,5452496
bur26a.dat,SA,219,1,5435756
bur26a.dat,TS,219,1,5437767
bur26a.dat,G-2swap,219,2,5447895
bur26a.dat,S-2swap,219,2,5452710
bur26a.dat,SA,219,2,5437811
bur26a.dat,TS,219,2,5434116
bur26a.dat,G-2swap,219,3,5450602
bur26a.dat,S-2swap,219,3,5450391
bur26a.dat,SA,219,3,5439115
bur26a.dat,TS,219,3,5428397
bur26a.dat,G-2swap,219,4,5434499
bur26a.dat,S-2swap,219,4,5485946
bur26a.dat,SA,219,4,5432486
bur26a.dat,TS,219,4,5442604
bur26a.dat,G-2swap,219,5,5461313
bur26a.dat,S-2swap,219,5,5448164
bur26a.dat,SA,219,5,5434117
bur26a.dat,TS,219,5,5435457
bur26a.dat,G-2swap,220,1,5457327
bur26a.dat,S-2swap,220,1,5439913
bur26a.dat,SA,220,1,5442866
bur26a.dat,TS,220,1,5466097
bur26a.dat,G-2swap,220,2,5442955
bur26a.dat,S-2swap,220,2,5447930
bur26a.dat,SA,220,2,5431676
bur26a.dat,TS,220,2,5447854
bur26a.dat,G-2swap,220,3,5455835
bur26a.dat,S-2swap,220,3,5453476
bur26a.dat,SA,220,3,5436221
bur26a.dat,TS,220,3,5447092
bur26a.dat,G-2swap,220,4,5437441
bur26a.dat,S-2swap,220,4,5434842
bur26a.dat,SA,220,4,5445891
bur26a.dat,TS,220,4,5450202
bur26a.dat,G-2swap,220,5,5438947
bur26a.dat,S-2swap,220,5,5474547
bur26a.dat,SA,220,5,5432358
bur26a.dat,TS,220,5,5441605
bur26a.dat,G-2swap,221,1,5436658
bur26a.dat,S-2swap,221,1,5450098
bur26a.dat,SA,221,1,5451691
bur26a.dat,TS,221,1,5462694
bur26a.dat,G-2swap,221,2,5443723
bur26a.dat,S-2swap,221,2,5436137
bur26a.dat,SA,221,2,5435527
bur26a.dat,TS,221,2,5435232
bur26a.dat,G-2swap,221,3,5446753
bur26a.dat,S-2swap,221,3,5438757
bur26a.dat,SA,221,3,5436784
bur26a.dat,TS,221,3,5433685
bur26a.dat,G-2swap,221,4,5447769
bur26a.dat,S-2swap,221,4,5437317
bur26a.dat,SA,221,4,5427776
bur26a.dat,TS,221,4,5458516
bur26a.dat,G-2swap,221,5,5450446
bur26a.dat,S-2swap,221,5,5464469
bur26a.dat,SA,221,5,5449994
bur26a.dat,TS,221,5,5444974
bur26a.dat,G-2swap,222,1,5453249
bur26a.dat,S-2swap,222,1,5437040
bur26a.dat,SA,222,1,5432059
bur26a.dat,TS,222,1,5459466
bur26a.dat,G-2swap,222,2,5452690
bur26a.dat,S-2swap,222,2,5451357
bur26a.dat,SA,222,2,5432458
bur26a.dat,TS,222,2,5438547
bur26a.dat,G-2swap,222,3,5439310
bur26a.dat,S-2swap,222,3,5432048
bur26a.dat,SA,222,3,5435118
bur26a.dat,TS,222,3,5449616
bur26a.dat,G-2swap,222,4,5436433
bur26a.dat,S-2swap,222,4,5437192
bur26a.dat,SA,222,4,5436606
bur26a.dat,TS,222,4,5447145
bur26a.dat,G-2swap,222,5,5443367
bur26a.dat,S-2swap,222,5,5436385
bur26a.dat,SA,222,5,5440061
bur26a.dat,TS,222,5,5426670
