Instance,Algorithm,Run,InitialFitness,InitialSolution,FinalFitness,FinalSolution,TimeMs,Evaluations,Steps
nug25.dat,G-2swap,8,5142,"[5, 23, 18, 9, 17, 11, 16, 21, 0, 20, 8, 2, 1, 6, 24, 15, 19, 3, 12, 22, 10, 7, 4, 14, 13]",4702,"[4, 19, 21, 3, 2, 18, 11, 20, 15, 17, 10, 23, 8, 16, 24, 14, 1, 0, 13, 5, 12, 22, 6, 9, 7]",0.038999,36,10
nug25.dat,G-2swap,9,4824,"[11, 6, 8, 22, 10, 23, 2, 13, 5, 18, 21, 12, 0, 15, 7, 19, 3, 17, 1, 24, 20, 16, 9, 14, 4]",4488,"[9, 20, 8, 18, 6, 11, 13, 23, 0, 15, 16, 3, 10, 5, 2, 19, 24, 7, 17, 22, 14, 21, 4, 1, 12]",0.0409,48,10
nug25.dat,G-2swap,10,4932,"[19, 16, 2, 12, 6, 4, 3, 13, 5, 0, 22, 23, 24, 18, 11, 7, 15, 21, 17, 9, 14, 8, 20, 10, 1]",4684,"[12, 6, 11, 16, 23, 22, 13, 7, 1, 9, 24, 3, 5, 20, 14, 19, 0, 8, 10, 2, 18, 17, 15, 21, 4]",0.038399,42,10
nug25.dat,G-2swap,11,4842,"[4, 0, 9, 14, 11, 6, 5, 18, 19, 17, 21, 10, 24, 23, 15, 20, 22, 12, 3, 16, 8, 7, 13, 2, 1]",4716,"[10, 8, 17, 15, 21, 6, 5, 20, 23, 13, 22, 3, 0, 7, 24, 2, 16, 18, 14, 12, 4, 11, 9, 1, 19]",0.038601,43,10
nug25.dat,G-2swap,12,4928,"[17, 3, 10, 0, 19, 23, 15, 24, 8, 4, 18, 20, 9, 11, 2, 6, 14, 16, 1, 13, 5, 21, 7, 22, 12]",4582,"[19, 6, 8, 14, 12, 17, 15, 0, 18, 11, 4, 21, 10, 1, 24, 2, 5, 9, 16, 22, 20, 23, 13, 7, 3]",0.0443,53,10
nug25.dat,G-2swap,13,4926,"[23, 0, 17, 12, 9, 21, 18, 24, 3, 16, 7, 15, 19, 10, 4, 14, 11, 5, 20, 13, 6, 8, 1, 2, 22]",4612,"[16, 3, 9, 13, 11, 19, 5, 22, 12, 23, 14, 17, 6, 2, 20, 0, 24, 1, 8, 4, 21, 18, 7, 15, 10]",0.0411,45,10
nug25.dat,G-2swap,14,4772,"[0, 21, 17, 16, 1, 4, 23, 18, 11, 8, 19, 14, 7, 5, 12, 6, 24, 15, 22, 3, 2, 20, 10, 9, 13]",4610,"[0, 1, 17, 16, 21, 4, 23, 18, 11, 8, 19, 14, 7, 5, 12, 6, 24, 15, 22, 3, 2, 20, 10, 9, 13]",0.0402,45,10
nug25.dat,G-2swap,15,4792,"[3, 16, 17, 0, 10, 4, 18, 6, 8, 12, 24, 22, 5, 21, 23, 15, 2, 19, 9, 14, 11, 13, 20, 1, 7]",4720,"[16, 23, 17, 0, 5, 6, 11, 12, 20, 15, 7, 14, 19, 3, 13, 9, 8, 18, 4, 10, 21, 2, 22, 1, 24]",0.089,47,10
nug25.dat,G-2swap,16,5074,"[8, 10, 0, 6, 7, 5, 22, 3, 23, 4, 18, 21, 19, 11, 17, 9, 20, 24, 14, 2, 15, 1, 13, 12, 16]",4778,"[23, 22, 11, 8, 21, 9, 13, 1, 10, 4, 19, 6, 5, 12, 16, 24, 3, 15, 0, 2, 20, 14, 18, 7, 17]",0.0383,43,10
nug25.dat,G-2swap,17,4828,"[14, 4, 2, 0, 17, 24, 9, 8, 21, 12, 19, 10, 22, 20, 13, 11, 5, 23, 6, 16, 3, 7, 15, 18, 1]",4742,"[5, 6, 0, 15, 4, 20, 23, 8, 9, 19, 18, 14, 22, 21, 10, 12, 3, 17, 16, 1, 11, 7, 2, 24, 13]",0.0444,55,10
nug25.dat,G-2swap,18,4938,"[8, 13, 12, 15, 24, 3, 22, 14, 16, 0, 18, 23, 10, 20, 5, 21, 19, 11, 9, 1, 4, 17, 2, 6, 7]",4646,"[4, 21, 14, 20, 22, 19, 8, 7, 5, 13, 11, 6, 9, 2, 1, 23, 24, 17, 15, 16, 3, 12, 0, 18, 10]",0.0367,40,10
nug25.dat,G-2swap,19,4918,"[10, 15, 19, 7, 21, 6, 20, 3, 8, 12, 0, 17, 4, 22, 9, 23, 14, 16, 11, 24, 13, 5, 2, 18, 1]",4620,"[11, 9, 20, 3, 16, 0, 15, 18, 22, 12, 19, 24, 6, 23, 13, 14, 2, 17, 5, 4, 8, 1, 21, 10, 7]",0.0383,42,10
nug25.dat,G-2swap,20,4976,"[3, 1, 0, 13, 17, 14, 20, 2, 6, 9, 11, 12, 18, 24, 19, 15, 22, 23, 8, 16, 10, 7, 21, 5, 4]",4742,"[15, 0, 17, 10, 1, 20, 6, 19, 22, 4, 3, 16, 23, 11, 24, 7, 5, 9, 18, 21, 2, 12, 8, 13, 14]",0.0405,48,10
nug25.dat,S-2swap,1,4780,"[3, 10, 6, 4, 12, 17, 9, 13, 7, 18, 2, 0, 15, 21, 11, 23, 1, 5, 8, 19, 16, 20, 22, 24, 14]",3794,"[16, 11, 3, 22, 12, 23, 20, 6, 13, 9, 17, 15, 2, 5, 18, 1, 24, 19, 8, 0, 4, 10, 14, 7, 21]",27.3213,60021,190
nug25.dat,S-2swap,2,4840,"[21, 11, 12, 22, 7, 8, 3, 18, 5, 19, 16, 4, 14, 10, 15, 17, 1, 0, 20, 2, 23, 13, 24, 6, 9]",3768,"[23, 17, 1, 16, 4, 15, 2, 10, 24, 11, 20, 5, 7, 13, 3, 6, 9, 8, 22, 19, 0, 18, 21, 14, 12]",27.479699,60921,193
nug25.dat,S-2swap,3,5024,"[0, 8, 22, 5, 7, 19, 11, 10, 4, 18, 13, 6, 9, 24, 3, 20, 12, 15, 16, 1, 2, 21, 14, 17, 23]",3826,"[23, 17, 16, 11, 3, 10, 24, 7, 2, 13, 1, 15, 8, 5, 22, 20, 0, 18, 6, 9, 4, 14, 21, 19, 12]",28.3729,60021,190
nug25.dat,S-2swap,4,5030,"[5, 2, 14, 8, 20, 17, 21, 18, 12, 10, 9, 16, 24, 3, 13, 7, 0, 23, 15, 11, 19, 4, 1, 22, 6]",3804,"[12, 18, 22, 11, 16, 6, 9, 20, 3, 23, 15, 5, 13, 2, 17, 0, 8, 7, 24, 1, 14, 21, 19, 10, 4]",26.775601,53421,168
nug25.dat,S-2swap,5,4982,"[5, 2, 8, 6, 16, 22, 12, 7, 13, 4, 0, 11, 14, 9, 17, 18, 19, 23, 20, 24, 15, 21, 1, 10, 3]",3816,"[12, 22, 13, 3, 11, 18, 6, 9, 2, 16, 0, 5, 20, 17, 23, 8, 15, 7, 10, 24, 21, 14, 19, 1, 4]",28.3782,62121,197
nug25.dat,S-2swap,6,4868,"[7, 4, 14, 0, 21, 13, 23, 16, 11, 20, 3, 10, 24, 12, 22, 5, 18, 19, 8, 6, 2, 17, 15, 9, 1]",3782,"[16, 23, 17, 1, 4, 11, 2, 10, 24, 3, 13, 20, 5, 7, 19, 22, 6, 15, 8, 9, 12, 18, 0, 14, 21]",24.4601,56421,178
nug25.dat,S-2swap,7,4960,"[0, 6, 24, 16, 3, 2, 19, 1, 20, 11, 12, 7, 5, 14, 23, 8, 21, 13, 10, 22, 4, 17, 15, 9, 18]",3794,"[4, 10, 17, 20, 23, 1, 7, 24, 13, 3, 19, 5, 15, 2, 11, 21, 8, 9, 6, 16, 14, 0, 18, 22, 12]",24.0962,55821,176
nug25.dat,S-2swap,8,4904,"[22, 21, 15, 9, 4, 5, 3, 0, 12, 18, 17, 1, 8, 20, 2, 23, 19, 24, 6, 16, 10, 7, 14, 11, 13]",3772,"[4, 7, 21, 19, 14, 1, 24, 8, 9, 0, 17, 10, 15, 5, 18, 2, 3, 13, 6, 20, 11, 16, 22, 23, 12]",27.814701,58821,186
nug25.dat,S-2swap,9,4918,"[12, 16, 19, 24, 10, 18, 7, 4, 11, 3, 0, 2, 5, 6, 21, 17, 9, 23, 22, 8, 15, 14, 20, 13, 1]",3782,"[12, 19, 14, 21, 4, 22, 9, 18, 8, 0, 2, 6, 5, 7, 1, 3, 13, 15, 24, 10, 11, 16, 20, 23, 17]",25.074101,55521,175
nug25.dat,S-2swap,10,5016,"[9, 15, 23, 5, 17, 20, 14, 21, 16, 1, 8, 18, 24, 3, 12, 22, 11, 13, 6, 10, 4, 7, 19, 0, 2]",3834,"[4, 3, 19, 14, 12, 1, 24, 7, 9, 21, 10, 13, 5, 8, 22, 17, 2, 15, 18, 11, 23, 20, 6, 0, 16]",24.1506,55221,174
nug25.dat,S-2swap,11,5066,"[14, 13, 18, 8, 6, 10, 11, 0, 17, 7, 23, 20, 22, 12, 19, 3, 9, 15, 5, 1, 24, 4, 21, 16, 2]",3748,"[16, 23, 17, 1, 4, 11, 3, 2, 24, 10, 13, 20, 15, 7, 19, 22, 6, 5, 8, 14, 12, 9, 18, 0, 21]",23.9036,53421,168
nug25.dat,S-2swap,12,4880,"[14, 2, 16, 5, 4, 19, 18, 21, 6, 13, 12, 9, 15, 22, 11, 20, 10, 7, 1, 8, 24, 0, 3, 23, 17]",3840,"[4, 16, 1, 17, 23, 11, 2, 24, 15, 10, 3, 22, 7, 5, 13, 9, 18, 8, 6, 20, 19, 21, 14, 0, 12]",23.215999,51621,162
nug25.dat,S-2swap,13,4846,"[24, 9, 0, 8, 22, 17, 15, 18, 21, 11, 5, 7, 6, 20, 12, 13, 14, 1, 23, 3, 19, 4, 10, 16, 2]",3806,"[12, 3, 18, 0, 14, 23, 6, 20, 9, 19, 22, 15, 5, 8, 21, 16, 13, 10, 24, 7, 11, 2, 17, 1, 4]",25.423001,55521,175
nug25.dat,S-2swap,14,4898,"[7, 2, 11, 15, 12, 17, 13, 14, 0, 18, 10, 1, 19, 16, 20, 24, 3, 4, 8, 6, 5, 9, 23, 21, 22]",3810,"[4, 2, 1, 17, 23, 0, 6, 5, 15, 20, 19, 18, 7, 13, 10, 14, 9, 8, 24, 3, 12, 21, 22, 16, 11]",26.361199,59121,187
nug25.dat,S-2swap,15,5210,"[3, 0, 9, 13, 23, 8, 20, 12, 24, 7, 16, 17, 10, 15, 2, 22, 19, 1, 14, 4, 6, 21, 11, 18, 5]",3776,"[16, 11, 3, 22, 12, 23, 20, 13, 6, 19, 17, 2, 5, 9, 18, 1, 24, 15, 8, 0, 4, 10, 7, 21, 14]",24.8412,57021,180
nug25.dat,S-2swap,16,5122,"[15, 10, 4, 19, 6, 14, 7, 13, 23, 18, 3, 8, 17, 5, 22, 2, 9, 0, 21, 12, 11, 1, 20, 16, 24]",3816,"[4, 11, 2, 1, 17, 3, 16, 7, 24, 10, 21, 22, 8, 13, 23, 19, 9, 6, 5, 15, 14, 12, 18, 0, 20]",27.154799,60021,190
nug25.dat,S-2swap,17,4844,"[1, 14, 16, 5, 17, 19, 13, 0, 3, 10, 8, 4, 11, 9, 2, 21, 6, 24, 15, 23, 12, 22, 18, 7, 20]",3794,"[23, 3, 20, 9, 0, 2, 15, 5, 6, 18, 17, 10, 7, 8, 21, 1, 24, 13, 19, 14, 4, 11, 16, 22, 12]",25.8515,56421,178
nug25.dat,S-2swap,18,4730,"[9, 19, 3, 18, 4, 12, 21, 8, 20, 15, 22, 6, 23, 16, 2, 14, 13, 1, 24, 0, 11, 5, 17, 7, 10]",3776,"[4, 1, 7, 19, 21, 10, 24, 2, 8, 14, 17, 15, 5, 18, 0, 20, 3, 13, 6, 9, 23, 11, 16, 22, 12]",23.6625,53421,168
nug25.dat,S-2swap,19,4484,"[4, 2, 18, 7, 12, 1, 5, 21, 9, 14, 24, 19, 0, 20, 10, 17, 3, 15, 6, 8, 11, 23, 16, 22, 13]",3832,"[17, 10, 2, 1, 4, 3, 13, 7, 24, 11, 23, 5, 9, 19, 16, 15, 6, 8, 21, 22, 20, 0, 18, 14, 12]",23.780301,53721,169
nug25.dat,S-2swap,20,4778,"[17, 9, 8, 5, 13, 7, 22, 24, 15, 3, 10, 18, 6, 2, 20, 12, 11, 0, 21, 1, 23, 4, 19, 14, 16]",3798,"[23, 20, 15, 6, 0, 17, 2, 5, 9, 18, 10, 13, 7, 8, 21, 16, 3, 24, 19, 14, 11, 1, 4, 22, 12]",25.4771,57321,181
nug25.dat,SA,1,4784,"[9, 5, 18, 23, 3, 2, 21, 15, 10, 4, 14, 1, 20, 8, 24, 19, 22, 6, 7, 13, 0, 17, 16, 12, 11]",3798,"[4, 23, 20, 19, 14, 1, 10, 7, 8, 21, 17, 24, 15, 18, 0, 16, 2, 5, 6, 9, 11, 3, 13, 22, 12]",6.3447,12078,208
nug25.dat,SA,2,4974,"[18, 8, 9, 0, 23, 24, 6, 21, 20, 22, 14, 13, 4, 19, 2, 11, 7, 5, 3, 17, 1, 10, 15, 12, 16]",3808,"[4, 21, 20, 19, 14, 1, 24, 15, 18, 0, 10, 8, 5, 6, 9, 17, 7, 13, 2, 3, 23, 16, 11, 22, 12]",6.564299,12203,172
nug25.dat,SA,3,4892,"[3, 23, 21, 24, 17, 14, 15, 10, 20, 16, 5, 13, 18, 9, 4, 7, 2, 12, 6, 8, 0, 19, 22, 11, 1]",3818,"[12, 22, 13, 3, 11, 19, 6, 20, 23, 16, 14, 8, 15, 10, 24, 21, 9, 5, 7, 1, 0, 18, 2, 17, 4]",6.4712,11953,148
nug25.dat,SA,4,5246,"[4, 20, 15, 10, 7, 14, 22, 19, 13, 21, 8, 6, 11, 0, 23, 18, 17, 9, 12, 1, 5, 3, 16, 24, 2]",3860,"[3, 20, 23, 16, 11, 2, 13, 6, 22, 12, 9, 5, 15, 18, 0, 19, 7, 24, 8, 14, 4, 10, 17, 1, 21]",6.2179,11953,171
nug25.dat,SA,5,5022,"[19, 14, 18, 9, 8, 20, 21, 22, 3, 15, 7, 2, 12, 4, 5, 10, 16, 24, 0, 11, 17, 6, 23, 1, 13]",3870,"[11, 16, 22, 1, 4, 23, 24, 13, 2, 17, 20, 15, 5, 8, 10, 3, 6, 9, 18, 7, 12, 14, 19, 0, 21]",5.6235,12078,208
nug25.dat,SA,6,5082,"[8, 12, 3, 23, 22, 2, 14, 9, 5, 24, 15, 11, 21, 10, 20, 0, 18, 19, 7, 6, 17, 1, 13, 16, 4]",3764,"[14, 0, 18, 20, 12, 19, 9, 5, 6, 3, 21, 8, 15, 13, 22, 7, 24, 10, 2, 11, 4, 1, 17, 23, 16]",5.698701,12203,222
nug25.dat,SA,7,5014,"[23, 18, 3, 15, 1, 20, 16, 4, 19, 9, 10, 8, 0, 21, 5, 14, 13, 17, 22, 6, 7, 12, 11, 24, 2]",3756,"[12, 19, 11, 3, 4, 14, 22, 16, 24, 1, 21, 8, 7, 13, 10, 18, 9, 5, 2, 17, 0, 6, 15, 20, 23]",6.0309,12203,202
nug25.dat,SA,8,4576,"[14, 3, 10, 7, 12, 15, 24, 8, 0, 2, 22, 21, 13, 18, 1, 6, 20, 19, 5, 16, 11, 9, 23, 17, 4]",3802,"[4, 7, 8, 19, 21, 1, 2, 22, 9, 18, 17, 15, 5, 6, 0, 10, 24, 13, 20, 14, 23, 11, 16, 3, 12]",6.6947,11953,161
nug25.dat,SA,9,5060,"[3, 16, 11, 5, 9, 0, 17, 7, 21, 8, 13, 22, 23, 12, 6, 14, 1, 19, 20, 10, 15, 2, 18, 24, 4]",3758,"[4, 1, 19, 21, 14, 10, 24, 7, 8, 0, 17, 15, 5, 9, 18, 20, 2, 13, 6, 22, 23, 11, 3, 16, 12]",6.5076,11953,139
nug25.dat,SA,10,5202,"[3, 21, 14, 2, 16, 5, 24, 6, 4, 9, 7, 0, 11, 17, 19, 23, 10, 20, 22, 1, 18, 13, 12, 15, 8]",3854,"[11, 3, 10, 20, 23, 16, 24, 13, 15, 6, 19, 7, 9, 5, 14, 21, 2, 8, 18, 0, 4, 1, 22, 17, 12]",6.102501,11953,153
nug25.dat,SA,11,5030,"[14, 21, 13, 4, 22, 6, 17, 11, 12, 23, 20, 3, 16, 9, 19, 18, 1, 15, 10, 24, 5, 0, 8, 2, 7]",3758,"[4, 10, 17, 16, 11, 1, 24, 2, 23, 3, 19, 7, 5, 20, 13, 14, 8, 15, 6, 22, 21, 0, 18, 9, 12]",6.086399,12078,249
nug25.dat,SA,12,4946,"[10, 5, 2, 23, 13, 15, 7, 12, 21, 16, 20, 4, 17, 18, 24, 9, 3, 6, 0, 1, 19, 14, 8, 11, 22]",3766,"[14, 19, 20, 10, 4, 21, 8, 7, 24, 1, 0, 9, 5, 15, 17, 18, 6, 2, 3, 23, 12, 22, 13, 11, 16]",6.055299,11953,183
nug25.dat,SA,13,4974,"[8, 17, 5, 12, 19, 9, 7, 13, 11, 0, 15, 6, 18, 23, 22, 16, 2, 14, 3, 4, 20, 10, 24, 21, 1]",3854,"[17, 10, 23, 16, 11, 1, 7, 8, 24, 22, 2, 5, 15, 13, 3, 0, 18, 20, 6, 12, 4, 9, 21, 19, 14]",5.728301,11953,137
nug25.dat,SA,14,5032,"[5, 14, 18, 15, 21, 11, 12, 9, 2, 23, 0, 10, 4, 8, 20, 17, 16, 22, 24, 6, 13, 7, 3, 19, 1]",3888,"[12, 23, 22, 16, 11, 3, 13, 2, 17, 4, 18, 6, 15, 24, 1, 0, 5, 8, 7, 10, 9, 20, 14, 19, 21]",6.4501,11828,149
nug25.dat,SA,15,4820,"[3, 13, 12, 2, 10, 19, 0, 16, 4, 23, 7, 18, 14, 20, 5, 24, 22, 6, 21, 1, 11, 9, 8, 15, 17]",3848,"[12, 18, 0, 14, 23, 3, 9, 6, 15, 20, 22, 13, 5, 8, 10, 16, 2, 7, 24, 17, 11, 19, 21, 1, 4]",7.2565,12078,187
nug25.dat,SA,16,4738,"[7, 5, 21, 15, 0, 1, 17, 19, 4, 9, 22, 8, 10, 20, 18, 2, 11, 16, 24, 12, 3, 6, 14, 23, 13]",3834,"[12, 11, 22, 16, 23, 14, 0, 18, 6, 20, 19, 3, 9, 5, 13, 21, 24, 8, 15, 7, 4, 1, 2, 17, 10]",6.176599,12078,208
nug25.dat,SA,17,4960,"[18, 12, 1, 3, 11, 10, 16, 24, 4, 8, 19, 5, 7, 20, 14, 21, 6, 2, 13, 0, 23, 9, 17, 15, 22]",3818,"[11, 3, 13, 20, 23, 16, 2, 6, 15, 17, 0, 18, 5, 24, 10, 22, 9, 8, 7, 1, 12, 19, 21, 14, 4]",5.6526,11828,137
nug25.dat,SA,18,4890,"[13, 10, 17, 5, 14, 20, 19, 1, 7, 21, 22, 2, 16, 3, 8, 6, 9, 4, 0, 23, 18, 15, 12, 24, 11]",3794,"[12, 6, 15, 0, 14, 23, 20, 5, 18, 19, 22, 13, 9, 8, 21, 16, 2, 17, 10, 7, 11, 3, 24, 1, 4]",6.006199,11953,195
nug25.dat,SA,19,5102,"[2, 14, 12, 3, 7, 17, 20, 8, 15, 23, 6, 0, 10, 4, 13, 1, 11, 21, 5, 19, 18, 24, 22, 16, 9]",3820,"[17, 2, 10, 1, 4, 3, 13, 24, 7, 19, 11, 15, 5, 8, 21, 16, 6, 9, 22, 14, 23, 20, 18, 0, 12]",5.8889,11703,155
nug25.dat,SA,20,4992,"[14, 24, 17, 13, 19, 10, 8, 11, 4, 3, 16, 12, 6, 0, 7, 20, 22, 2, 18, 23, 15, 1, 21, 9, 5]",3758,"[12, 22, 18, 0, 14, 16, 6, 15, 8, 21, 11, 9, 5, 7, 19, 3, 13, 2, 24, 1, 23, 20, 17, 10, 4]",5.7637,11953,132
nug25.dat,TS,1,5116,"[3, 16, 8, 4, 9, 15, 10, 1, 21, 13, 22, 5, 11, 14, 17, 2, 6, 24, 20, 12, 7, 19, 23, 18, 0]",3758,"[16, 11, 3, 22, 12, 4, 24, 13, 19, 14, 1, 10, 7, 8, 21, 17, 2, 5, 9, 18, 23, 15, 20, 6, 0]",51.8363,56163,468
nug25.dat,TS,2,4930,"[13, 9, 14, 10, 0, 21, 3, 1, 5, 7, 8, 12, 11, 22, 4, 6, 15, 2, 18, 17, 16, 19, 20, 24, 23]",3812,"[12, 21, 0, 14, 4, 9, 19, 18, 6, 20, 22, 8, 5, 15, 1, 3, 7, 13, 24, 10, 11, 16, 2, 17, 23]",51.7582,55083,459
nug25.dat,TS,3,5000,"[23, 14, 5, 20, 1, 18, 12, 6, 8, 7, 17, 24, 11, 13, 3, 15, 22, 4, 0, 10, 16, 2, 19, 9, 21]",3774,"[23, 10, 20, 1, 4, 17, 24, 15, 0, 14, 2, 7, 5, 8, 21, 16, 13, 6, 18, 19, 11, 3, 9, 22, 12]",51.8174,56643,472
nug25.dat,TS,4,4980,"[23, 7, 13, 18, 0, 17, 4, 15, 8, 5, 12, 16, 10, 3, 24, 20, 14, 2, 1, 9, 22, 19, 11, 21, 6]",3802,"[23, 20, 15, 10, 17, 13, 6, 18, 5, 0, 16, 22, 9, 8, 2, 11, 3, 24, 7, 1, 12, 19, 14, 21, 4]",48.677899,50643,422
nug25.dat,TS,5,5018,"[0, 10, 20, 13, 17, 4, 14, 7, 2, 9, 22, 5, 21, 15, 11, 3, 8, 6, 24, 23, 19, 16, 18, 12, 1]",3754,"[4, 1, 17, 23, 16, 10, 24, 2, 3, 11, 7, 15, 5, 20, 13, 19, 8, 18, 6, 22, 21, 14, 0, 9, 12]",51.8043,54723,456
nug25.dat,TS,6,5038,"[21, 24, 19, 13, 4, 10, 6, 14, 5, 9, 0, 7, 3, 11, 2, 20, 1, 12, 15, 16, 17, 22, 23, 8, 18]",3778,"[4, 21, 19, 16, 11, 1, 24, 7, 2, 3, 17, 8, 18, 9, 22, 10, 15, 5, 6, 13, 14, 0, 20, 23, 12]",51.7569,57243,477
nug25.dat,TS,7,5270,"[20, 7, 3, 24, 2, 4, 1, 16, 14, 5, 22, 12, 11, 8, 0, 15, 13, 21, 19, 10, 6, 9, 17, 23, 18]",3758,"[4, 1, 10, 17, 11, 7, 24, 15, 2, 16, 21, 8, 5, 13, 22, 19, 9, 18, 6, 3, 14, 0, 20, 23, 12]",38.5398,41043,342
nug25.dat,TS,8,4888,"[3, 13, 4, 19, 11, 1, 24, 22, 17, 8, 18, 10, 21, 7, 0, 16, 23, 12, 9, 6, 20, 15, 14, 2, 5]",3806,"[4, 2, 3, 19, 11, 1, 13, 24, 22, 16, 10, 7, 9, 8, 21, 17, 5, 15, 18, 12, 23, 20, 6, 0, 14]",41.253,43563,363
nug25.dat,TS,9,5110,"[13, 3, 22, 20, 0, 2, 12, 1, 11, 5, 18, 4, 9, 24, 10, 16, 7, 21, 23, 17, 15, 8, 6, 14, 19]",3812,"[12, 14, 19, 11, 4, 21, 22, 3, 16, 1, 9, 8, 13, 7, 24, 18, 6, 5, 2, 10, 0, 15, 20, 23, 17]",37.950201,41043,342
nug25.dat,TS,10,5188,"[24, 18, 19, 9, 5, 17, 8, 22, 2, 1, 0, 6, 20, 14, 21, 4, 12, 7, 11, 10, 16, 15, 3, 23, 13]",3792,"[14, 9, 21, 19, 4, 0, 18, 22, 2, 1, 6, 5, 8, 7, 17, 20, 15, 13, 24, 10, 23, 12, 16, 3, 11]",51.6307,55083,459
nug25.dat,TS,11,5058,"[20, 1, 18, 2, 19, 5, 21, 9, 12, 14, 8, 10, 24, 23, 3, 7, 17, 22, 16, 13, 4, 6, 11, 0, 15]",3748,"[21, 0, 18, 9, 12, 14, 8, 15, 6, 22, 19, 7, 5, 20, 13, 10, 24, 2, 3, 11, 4, 1, 17, 23, 16]",51.8124,56043,467
nug25.dat,TS,12,5052,"[5, 14, 24, 0, 12, 8, 2, 20, 4, 16, 10, 22, 18, 15, 11, 1, 17, 23, 19, 3, 21, 9, 6, 7, 13]",3762,"[14, 0, 18, 21, 12, 19, 6, 9, 8, 22, 20, 15, 5, 13, 3, 23, 24, 2, 7, 16, 4, 1, 17, 10, 11]",51.913899,54483,454
nug25.dat,TS,13,5170,"[18, 0, 12, 11, 5, 14, 4, 7, 16, 21, 15, 6, 1, 13, 10, 9, 24, 23, 22, 20, 8, 3, 19, 17, 2]",3750,"[0, 18, 21, 14, 12, 6, 9, 8, 19, 22, 20, 5, 13, 3, 16, 15, 2, 7, 24, 11, 23, 17, 10, 1, 4]",50.6315,53283,444
nug25.dat,TS,14,5150,"[16, 10, 23, 9, 14, 8, 1, 2, 12, 18, 20, 6, 17, 4, 0, 15, 7, 3, 19, 11, 13, 21, 5, 24, 22]",3748,"[16, 23, 17, 1, 4, 11, 20, 15, 24, 10, 3, 13, 2, 7, 19, 22, 6, 5, 8, 21, 12, 9, 18, 0, 14]",51.817901,54963,458
nug25.dat,TS,15,4888,"[0, 17, 12, 13, 5, 10, 3, 7, 11, 22, 4, 1, 15, 18, 8, 19, 24, 16, 23, 6, 9, 20, 14, 2, 21]",3774,"[23, 17, 2, 16, 11, 10, 24, 7, 13, 3, 20, 15, 5, 6, 9, 1, 0, 8, 18, 22, 4, 14, 21, 19, 12]",51.814,56883,474
nug25.dat,TS,16,5162,"[7, 16, 20, 4, 6, 0, 9, 21, 11, 12, 5, 22, 14, 10, 23, 2, 1, 24, 13, 19, 17, 3, 18, 8, 15]",3768,"[12, 0, 9, 20, 23, 14, 18, 6, 15, 3, 19, 22, 5, 13, 11, 21, 8, 7, 24, 16, 4, 1, 2, 10, 17]",40.274899,42123,351
nug25.dat,TS,17,4750,"[0, 2, 21, 5, 14, 6, 20, 8, 3, 15, 13, 9, 19, 4, 10, 16, 17, 18, 24, 23, 11, 7, 22, 1, 12]",3746,"[12, 9, 0, 21, 14, 22, 6, 18, 8, 19, 13, 20, 5, 7, 10, 3, 23, 15, 24, 1, 11, 16, 2, 17, 4]",51.817201,54363,453
nug25.dat,TS,18,5036,"[0, 9, 22, 21, 11, 20, 10, 2, 24, 4, 14, 7, 17, 8, 16, 15, 18, 23, 1, 12, 19, 13, 5, 3, 6]",3820,"[17, 10, 2, 1, 4, 23, 7, 24, 16, 11, 20, 8, 13, 22, 3, 15, 5, 6, 9, 19, 0, 18, 14, 21, 12]",51.750301,54843,457
nug25.dat,TS,19,4922,"[0, 8, 1, 7, 17, 10, 2, 15, 18, 4, 24, 14, 11, 20, 16, 9, 12, 23, 13, 6, 3, 21, 22, 5, 19]",3788,"[4, 1, 10, 17, 23, 14, 24, 13, 15, 20, 21, 7, 8, 5, 0, 19, 2, 9, 6, 18, 11, 3, 22, 16, 12]",51.8201,55083,459
nug25.dat,TS,20,5098,"[23, 8, 7, 16, 18, 13, 17, 21, 12, 2, 0, 6, 14, 1, 20, 10, 24, 3, 22, 4, 15, 11, 19, 9, 5]",3820,"[15, 6, 0, 12, 14, 20, 5, 18, 9, 19, 13, 7, 8, 22, 21, 10, 2, 24, 3, 11, 23, 17, 1, 16, 4]",51.844101,55203,460
scr15.dat,RS,1,130982,"[0, 8, 11, 2, 4, 10, 3, 13, 6, 7, 5, 9, 12, 1, 14]",65966,"[11, 0, 5, 4, 9, 13, 8, 12, 3, 10, 2, 1, 14, 6, 7]",1.0314,5427,11
scr15.dat,RS,2,85730,"[9, 6, 1, 11, 5, 10, 13, 12, 3, 0, 8, 14, 7, 2, 4]",68034,"[0, 9, 1, 10, 3, 4, 8, 12, 5, 2, 7, 14, 13, 6, 11]",0.3094,1642,6
scr15.dat,RS,3,104012,"[12, 3, 1, 14, 5, 10, 7, 0, 8, 6, 2, 13, 4, 9, 11]",59338,"[7, 8, 5, 4, 9, 0, 12, 13, 2, 10, 3, 14, 1, 6, 11]",1.6132,8729,14
scr15.dat,RS,4,102948,"[7, 3, 12, 4, 14, 6, 0, 2, 10, 11, 1, 5, 9, 13, 8]",66936,"[4, 1, 9, 0, 3, 8, 2, 6, 5, 10, 12, 7, 11, 13, 14]",0.9546,5134,5
