Instance,Algorithm,Run,InitialFitness,InitialSolution,FinalFitness,FinalSolution,TimeMs,Evaluations,Steps
bur26a.dat,G-2swap,71,5715459,"[4, 12, 6, 0, 1, 2, 11, 19, 20, 21, 24, 25, 13, 14, 7, 3, 9, 18, 8, 16, 22, 15, 10, 23, 17, 5]",5700201,"[4, 12, 6, 14, 1, 2, 11, 19, 20, 21, 24, 25, 13, 0, 7, 3, 9, 18, 8, 16, 22, 15, 10, 23, 17, 5]",0.0579,47,10
bur26a.dat,G-2swap,72,5818066,"[24, 10, 1, 20, 13, 6, 11, 16, 17, 25, 3, 2, 12, 21, 0, 8, 18, 23, 4, 19, 22, 14, 9, 5, 15, 7]",5666558,"[1, 23, 22, 24, 15, 11, 2, 9, 25, 5, 3, 8, 4, 10, 14, 20, 13, 7, 19, 18, 16, 6, 21, 0, 12, 17]",0.05,38,10
bur26a.dat,G-2swap,73,5868045,"[9, 2, 15, 5, 17, 20, 7, 19, 24, 12, 1, 14, 4, 21, 8, 16, 10, 13, 22, 25, 11, 23, 18, 3, 6, 0]",5690356,"[21, 3, 13, 2, 20, 23, 15, 5, 25, 4, 6, 19, 1, 11, 22, 24, 0, 14, 16, 18, 10, 17, 9, 12, 8, 7]",0.0566,49,10
bur26a.dat,G-2swap,74,5886150,"[19, 16, 11, 10, 23, 1, 24, 25, 7, 21, 22, 15, 13, 5, 4, 17, 0, 8, 14, 6, 20, 3, 9, 18, 2, 12]",5664758,"[1, 12, 22, 24, 3, 11, 20, 10, 19, 7, 17, 5, 21, 18, 15, 0, 8, 4, 9, 6, 2, 16, 13, 25, 14, 23]",0.0531,41,10
bur26a.dat,G-2swap,75,5912419,"[19, 8, 14, 18, 7, 11, 12, 3, 16, 4, 10, 20, 23, 2, 24, 0, 22, 15, 17, 9, 21, 25, 6, 1, 5, 13]",5644621,"[22, 5, 19, 15, 11, 21, 8, 4, 10, 16, 25, 3, 24, 13, 1, 0, 18, 14, 20, 9, 17, 12, 6, 2, 7, 23]",0.0513,38,10
bur26a.dat,G-2swap,76,5866485,"[24, 7, 19, 12, 23, 14, 11, 20, 10, 8, 1, 4, 6, 13, 21, 5, 9, 15, 3, 16, 17, 22, 25, 0, 18, 2]",5709005,"[14, 2, 5, 11, 17, 19, 15, 18, 1, 25, 9, 8, 6, 7, 12, 0, 22, 4, 20, 13, 23, 24, 21, 3, 16, 10]",0.0998,49,10
bur26a.dat,G-2swap,77,5930036,"[21, 0, 7, 14, 20, 1, 8, 4, 16, 9, 18, 15, 17, 6, 19, 23, 10, 13, 5, 22, 2, 3, 12, 24, 25, 11]",5647234,"[13, 19, 7, 1, 22, 8, 16, 2, 21, 6, 25, 12, 17, 10, 5, 3, 0, 14, 4, 18, 15, 11, 24, 23, 9, 20]",0.1084,43,10
bur26a.dat,G-2swap,78,5858147,"[20, 22, 15, 6, 7, 21, 12, 9, 8, 11, 10, 16, 0, 3, 24, 18, 4, 1, 2, 17, 19, 13, 14, 23, 5, 25]",5765294,"[15, 1, 9, 6, 18, 10, 16, 25, 5, 8, 13, 4, 11, 21, 20, 2, 7, 14, 0, 24, 3, 19, 12, 22, 17, 23]",0.0954,42,10
bur26a.dat,G-2swap,79,5968677,"[18, 5, 20, 15, 3, 14, 19, 7, 11, 25, 6, 23, 22, 13, 17, 4, 2, 16, 21, 10, 12, 9, 8, 0, 24, 1]",5767883,"[17, 24, 21, 25, 18, 5, 7, 19, 6, 16, 23, 12, 4, 20, 3, 11, 14, 10, 13, 0, 15, 2, 22, 9, 1, 8]",0.0918,41,10
bur26a.dat,G-2swap,80,6057785,"[18, 9, 21, 25, 11, 17, 7, 3, 19, 2, 8, 5, 24, 22, 15, 20, 1, 16, 12, 4, 23, 10, 14, 6, 13, 0]",5740471,"[21, 2, 13, 19, 8, 6, 14, 11, 7, 5, 18, 17, 20, 12, 1, 10, 24, 15, 4, 25, 3, 22, 23, 9, 0, 16]",0.0554,42,10
bur26a.dat,G-2swap,81,5805899,"[18, 16, 2, 13, 21, 4, 6, 22, 15, 5, 3, 1, 19, 7, 10, 9, 12, 20, 0, 11, 14, 17, 25, 23, 24, 8]",5724948,"[1, 11, 12, 16, 22, 15, 7, 25, 18, 21, 13, 6, 4, 20, 5, 23, 14, 0, 17, 3, 24, 2, 8, 9, 10, 19]",0.0526,41,10
bur26a.dat,G-2swap,82,5845113,"[9, 7, 10, 6, 11, 24, 13, 3, 19, 2, 23, 0, 16, 4, 14, 21, 15, 1, 25, 8, 20, 12, 5, 18, 17, 22]",5716280,"[24, 2, 22, 11, 20, 7, 8, 1, 14, 23, 17, 13, 19, 15, 9, 18, 3, 4, 5, 25, 0, 21, 10, 12, 16, 6]",0.0943,45,10
bur26a.dat,G-2swap,83,5812356,"[23, 2, 19, 11, 4, 15, 20, 16, 6, 14, 8, 22, 17, 24, 10, 5, 3, 0, 13, 21, 18, 25, 12, 9, 7, 1]",5762439,"[8, 0, 24, 2, 3, 18, 16, 1, 20, 13, 14, 11, 7, 4, 5, 9, 6, 23, 12, 25, 10, 22, 19, 21, 15, 17]",0.0921,38,10
bur26a.dat,G-2swap,84,5938725,"[16, 2, 22, 11, 14, 9, 8, 7, 13, 4, 25, 5, 21, 17, 12, 18, 10, 3, 1, 23, 19, 6, 20, 0, 24, 15]",5654844,"[16, 24, 10, 12, 11, 13, 6, 8, 0, 23, 4, 3, 20, 17, 9, 5, 1, 21, 18, 2, 15, 19, 14, 25, 22, 7]",0.0901,63,10
bur26a.dat,G-2swap,85,5801295,"[3, 1, 9, 22, 23, 0, 4, 7, 19, 12, 15, 16, 2, 10, 25, 14, 8, 17, 11, 6, 18, 24, 13, 21, 20, 5]",5713269,"[11, 3, 7, 12, 19, 21, 18, 22, 15, 20, 0, 6, 17, 14, 9, 8, 10, 25, 4, 23, 5, 13, 2, 24, 16, 1]",0.0561,43,10
bur26a.dat,G-2swap,86,5903281,"[24, 2, 3, 5, 17, 0, 23, 25, 19, 21, 15, 1, 13, 6, 4, 12, 11, 20, 7, 16, 22, 18, 9, 14, 8, 10]",5645524,"[6, 8, 5, 0, 1, 22, 12, 11, 13, 24, 15, 19, 10, 4, 20, 9, 18, 17, 2, 23, 7, 25, 21, 14, 16, 3]",0.0618,48,10
bur26a.dat,G-2swap,87,5755672,"[22, 17, 18, 24, 0, 2, 25, 20, 11, 12, 3, 19, 9, 14, 8, 15, 6, 4, 16, 23, 5, 13, 21, 7, 1, 10]",5694331,"[22, 17, 18, 24, 0, 2, 25, 20, 11, 12, 3, 19, 9, 14, 6, 15, 8, 4, 16, 23, 5, 13, 21, 7, 1, 10]",0.0783,40,10
bur26a.dat,G-2swap,88,6034587,"[8, 12, 2, 23, 6, 18, 1, 9, 11, 19, 16, 15, 3, 5, 24, 17, 14, 13, 25, 21, 10, 22, 4, 7, 0, 20]",5789445,"[2, 14, 22, 12, 16, 6, 15, 24, 10, 9, 1, 4, 3, 8, 21, 7, 17, 11, 5, 0, 18, 23, 20, 19, 13, 25]",0.0635,50,10
bur26a.dat,G-2swap,89,5957616,"[12, 13, 5, 22, 23, 1, 7, 8, 2, 11, 25, 3, 10, 9, 14, 17, 4, 0, 6, 20, 19, 24, 16, 21, 15, 18]",5789101,"[24, 16, 6, 10, 25, 9, 21, 7, 12, 8, 19, 1, 14, 20, 5, 2, 11, 4, 18, 23, 17, 22, 13, 0, 15, 3]",0.0529,39,10
bur26a.dat,G-2swap,90,5815639,"[16, 23, 9, 5, 20, 14, 11, 24, 17, 4, 13, 19, 21, 12, 6, 2, 18, 10, 22, 1, 7, 15, 0, 8, 25, 3]",5689395,"[7, 22, 25, 23, 20, 17, 6, 0, 1, 14, 21, 13, 9, 4, 19, 2, 18, 8, 5, 15, 3, 16, 10, 24, 12, 11]",0.0568,44,10
bur26a.dat,G-2swap,91,5928934,"[23, 18, 21, 0, 14, 3, 2, 20, 13, 19, 12, 16, 15, 11, 5, 8, 7, 22, 17, 24, 6, 4, 1, 9, 10, 25]",5741978,"[5, 1, 22, 3, 16, 0, 25, 13, 10, 15, 8, 20, 9, 12, 7, 4, 23, 17, 19, 6, 18, 14, 21, 24, 2, 11]",0.0593,49,10
bur26a.dat,G-2swap,92,6182985,"[7, 0, 3, 4, 17, 2, 24, 22, 12, 23, 8, 15, 18, 14, 5, 9, 19, 1, 21, 11, 25, 20, 13, 10, 6, 16]",5726564,"[16, 24, 18, 22, 14, 21, 17, 19, 6, 5, 23, 11, 15, 7, 20, 0, 8, 13, 4, 2, 10, 3, 25, 12, 1, 9]",0.0469,34,10
bur26a.dat,G-2swap,93,5748601,"[25, 13, 24, 21, 14, 3, 7, 12, 11, 23, 6, 18, 4, 2, 10, 17, 8, 0, 1, 16, 19, 5, 20, 22, 9, 15]",5737546,"[7, 22, 23, 19, 13, 25, 10, 3, 21, 0, 9, 6, 17, 1, 18, 24, 4, 16, 8, 12, 14, 15, 20, 11, 2, 5]",0.0545,44,10
bur26a.dat,G-2swap,94,5859241,"[14, 20, 21, 13, 0, 3, 12, 8, 2, 9, 1, 7, 23, 24, 6, 5, 18, 22, 4, 11, 16, 25, 10, 17, 19, 15]",5815592,"[15, 22, 1, 12, 8, 24, 17, 0, 20, 19, 23, 13, 14, 4, 25, 3, 5, 9, 7, 2, 10, 21, 18, 16, 11, 6]",0.0668,46,10
bur26a.dat,G-2swap,95,5819801,"[23, 7, 21, 0, 5, 19, 20, 15, 2, 8, 9, 17, 6, 18, 4, 1, 12, 16, 13, 24, 10, 14, 22, 3, 25, 11]",5696310,"[5, 14, 25, 13, 15, 11, 21, 24, 3, 12, 2, 23, 0, 1, 17, 18, 8, 4, 20, 9, 22, 19, 6, 10, 16, 7]",0.0512,38,10
bur26a.dat,G-2swap,96,5918581,"[20, 19, 23, 22, 13, 0, 3, 4, 6, 12, 14, 10, 2, 18, 7, 11, 16, 21, 17, 9, 25, 5, 24, 8, 1, 15]",5692984,"[3, 21, 8, 10, 15, 22, 20, 4, 11, 5, 7, 17, 19, 1, 9, 12, 18, 0, 13, 2, 6, 25, 24, 14, 16, 23]",0.0574,47,10
bur26a.dat,G-2swap,97,5784125,"[7, 1, 25, 21, 24, 19, 2, 13, 14, 6, 4, 16, 22, 9, 0, 8, 12, 17, 5, 11, 20, 3, 18, 23, 15, 10]",5691982,"[20, 5, 11, 9, 16, 22, 12, 21, 13, 17, 7, 4, 18, 25, 24, 19, 6, 0, 2, 23, 3, 14, 1, 10, 8, 15]",0.0565,48,10
bur26a.dat,G-2swap,98,5953751,"[6, 1, 11, 24, 25, 0, 23, 19, 3, 2, 17, 18, 14, 22, 16, 9, 5, 12, 8, 15, 7, 4, 20, 13, 10, 21]",5708935,"[10, 18, 21, 19, 3, 1, 15, 16, 13, 0, 24, 4, 14, 11, 7, 12, 8, 6, 17, 5, 20, 2, 23, 22, 25, 9]",0.058,50,10
bur26a.dat,G-2swap,99,5918908,"[13, 0, 21, 12, 8, 6, 2, 1, 20, 23, 4, 7, 19, 18, 24, 11, 16, 9, 3, 25, 14, 17, 15, 22, 5, 10]",5718508,"[14, 15, 9, 0, 24, 23, 18, 13, 10, 17, 12, 4, 20, 11, 3, 22, 7, 6, 19, 21, 16, 1, 8, 25, 2, 5]",0.0659,53,10
bur26a.dat,G-2swap,100,5902290,"[19, 3, 25, 14, 5, 23, 2, 11, 7, 10, 16, 21, 12, 8, 20, 13, 9, 4, 22, 18, 15, 17, 1, 0, 6, 24]",5711807,"[14, 4, 24, 2, 10, 7, 16, 20, 22, 13, 17, 5, 0, 19, 15, 8, 12, 25, 18, 23, 9, 21, 1, 3, 6, 11]",0.0907,45,10
bur26a.dat,G-2swap,101,5942471,"[6, 2, 13, 0, 10, 9, 17, 22, 18, 21, 3, 5, 15, 16, 25, 19, 12, 24, 4, 7, 11, 14, 1, 8, 20, 23]",5673584,"[12, 6, 15, 3, 9, 24, 16, 22, 11, 20, 7, 4, 19, 25, 17, 10, 14, 8, 13, 23, 2, 5, 21, 18, 0, 1]",0.1136,58,10
bur26a.dat,G-2swap,102,5792116,"[19, 0, 3, 2, 18, 7, 15, 10, 17, 4, 22, 5, 11, 6, 16, 20, 1, 13, 14, 25, 24, 12, 9, 23, 8, 21]",5675957,"[1, 15, 12, 16, 4, 3, 22, 24, 8, 17, 11, 0, 13, 5, 9, 6, 10, 18, 20, 14, 21, 2, 25, 23, 7, 19]",0.1,50,10
bur26a.dat,G-2swap,103,5836124,"[12, 7, 18, 24, 21, 4, 25, 1, 9, 8, 0, 10, 19, 16, 23, 6, 20, 13, 14, 11, 3, 2, 17, 15, 22, 5]",5699722,"[12, 6, 20, 10, 3, 21, 24, 9, 18, 22, 25, 19, 4, 13, 7, 2, 17, 14, 5, 11, 0, 16, 15, 23, 8, 1]",0.0947,40,10
bur26a.dat,G-2swap,104,5862595,"[12, 2, 13, 14, 19, 20, 8, 15, 17, 3, 16, 23, 10, 22, 5, 7, 11, 4, 24, 6, 25, 21, 1, 9, 18, 0]",5712474,"[11, 16, 10, 25, 6, 4, 5, 15, 22, 18, 17, 20, 1, 0, 9, 8, 12, 13, 7, 3, 2, 19, 21, 24, 14, 23]",0.1004,48,10
bur26a.dat,G-2swap,105,5776154,"[0, 24, 18, 25, 15, 2, 9, 4, 1, 19, 22, 21, 17, 11, 16, 10, 13, 8, 7, 14, 6, 23, 3, 5, 12, 20]",5628060,"[14, 8, 7, 11, 25, 12, 3, 6, 20, 2, 24, 4, 13, 17, 16, 23, 18, 19, 0, 10, 15, 9, 1, 21, 5, 22]",0.0587,50,10
bur26a.dat,G-2swap,106,5791226,"[19, 3, 16, 10, 23, 24, 8, 5, 13, 17, 9, 25, 21, 4, 11, 15, 18, 0, 1, 14, 7, 12, 2, 6, 22, 20]",5648856,"[6, 0, 21, 1, 24, 15, 9, 25, 11, 14, 19, 16, 4, 5, 3, 17, 18, 8, 7, 12, 23, 2, 20, 10, 13, 22]",0.0516,42,10
bur26a.dat,G-2swap,107,5769850,"[1, 9, 20, 25, 6, 8, 5, 10, 0, 19, 23, 13, 21, 7, 24, 16, 14, 11, 4, 18, 17, 15, 2, 3, 12, 22]",5747614,"[1, 9, 20, 25, 6, 8, 5, 10, 0, 19, 23, 13, 21, 7, 24, 12, 14, 11, 4, 18, 17, 15, 2, 3, 16, 22]",0.0549,45,10
bur26a.dat,G-2swap,108,5742416,"[8, 22, 23, 11, 25, 14, 12, 0, 7, 4, 10, 20, 5, 13, 16, 6, 19, 17, 18, 24, 15, 21, 9, 1, 2, 3]",5716791,"[5, 22, 23, 11, 25, 14, 12, 0, 7, 4, 10, 20, 8, 13, 16, 6, 19, 17, 18, 24, 15, 21, 9, 1, 2, 3]",0.0511,40,10
bur26a.dat,G-2swap,109,5775215,"[7, 8, 18, 9, 24, 16, 0, 19, 13, 12, 11, 23, 22, 5, 1, 2, 4, 10, 15, 17, 3, 20, 25, 6, 21, 14]",5689610,"[9, 18, 11, 17, 5, 14, 1, 24, 3, 20, 2, 19, 4, 21, 12, 6, 15, 8, 13, 22, 16, 25, 23, 10, 7, 0]",0.0549,46,10
bur26a.dat,G-2swap,110,5887510,"[6, 1, 0, 5, 22, 21, 20, 2, 24, 17, 19, 4, 16, 12, 13, 14, 7, 23, 18, 3, 8, 10, 9, 25, 11, 15]",5637053,"[3, 18, 5, 12, 2, 14, 22, 8, 6, 24, 1, 16, 25, 11, 9, 23, 19, 4, 20, 15, 10, 21, 13, 17, 0, 7]",0.0511,40,10
bur26a.dat,G-2swap,111,5717214,"[14, 6, 9, 8, 24, 19, 2, 20, 16, 13, 4, 0, 5, 18, 15, 17, 23, 7, 21, 22, 11, 3, 1, 10, 25, 12]",5679147,"[14, 6, 9, 8, 24, 21, 2, 20, 16, 13, 4, 0, 5, 18, 15, 17, 23, 7, 19, 22, 11, 3, 1, 10, 25, 12]",0.0561,42,10
bur26a.dat,G-2swap,112,5851500,"[5, 20, 11, 2, 1, 14, 23, 6, 21, 4, 18, 0, 24, 13, 8, 25, 9, 22, 19, 16, 15, 7, 17, 10, 3, 12]",5788749,"[10, 13, 0, 5, 8, 19, 6, 14, 7, 15, 17, 1, 24, 12, 9, 21, 20, 4, 25, 2, 11, 18, 23, 3, 16, 22]",0.1061,55,10
bur26a.dat,G-2swap,113,5956147,"[12, 1, 18, 11, 3, 2, 22, 20, 24, 17, 5, 7, 13, 19, 0, 21, 25, 8, 6, 10, 14, 4, 16, 15, 9, 23]",5708710,"[11, 25, 15, 4, 0, 18, 10, 20, 13, 3, 2, 19, 8, 22, 1, 9, 7, 17, 6, 16, 12, 5, 24, 14, 21, 23]",0.0561,43,10
bur26a.dat,G-2swap,114,5794998,"[1, 18, 9, 7, 23, 10, 4, 0, 12, 20, 8, 3, 6, 11, 25, 17, 24, 13, 2, 5, 19, 21, 16, 15, 22, 14]",5705562,"[15, 20, 9, 17, 16, 10, 2, 7, 5, 14, 18, 25, 13, 21, 6, 19, 3, 4, 11, 0, 8, 22, 12, 24, 1, 23]",0.0511,41,10
bur26a.dat,G-2swap,115,5763644,"[22, 10, 18, 7, 12, 1, 19, 3, 25, 24, 20, 17, 2, 8, 23, 13, 4, 14, 0, 11, 21, 9, 6, 16, 5, 15]",5658030,"[23, 16, 21, 15, 25, 3, 9, 24, 5, 18, 7, 19, 17, 8, 2, 6, 20, 10, 4, 1, 22, 13, 0, 11, 12, 14]",0.0601,53,10
bur26a.dat,G-2swap,116,5862519,"[19, 14, 24, 21, 15, 20, 8, 25, 17, 11, 4, 6, 10, 3, 18, 13, 0, 23, 9, 12, 5, 2, 7, 16, 22, 1]",5712225,"[12, 1, 25, 5, 21, 20, 9, 0, 10, 11, 17, 13, 2, 19, 23, 14, 4, 18, 16, 3, 7, 6, 24, 22, 8, 15]",0.0584,47,10
bur26a.dat,G-2swap,117,5869552,"[13, 21, 0, 5, 16, 4, 3, 2, 14, 19, 23, 6, 22, 17, 1, 18, 25, 11, 7, 20, 8, 24, 9, 15, 12, 10]",5666131,"[25, 7, 0, 6, 11, 2, 17, 14, 1, 3, 19, 20, 13, 18, 15, 9, 4, 10, 8, 24, 16, 23, 21, 5, 12, 22]",0.053,41,10
bur26a.dat,G-2swap,118,5880855,"[2, 24, 7, 21, 6, 14, 11, 22, 16, 1, 15, 4, 18, 23, 3, 17, 8, 20, 12, 0, 9, 19, 13, 10, 5, 25]",5722076,"[21, 6, 24, 17, 0, 18, 10, 7, 22, 8, 13, 9, 16, 19, 3, 1, 4, 20, 12, 11, 25, 15, 23, 2, 14, 5]",0.0968,42,10
bur26a.dat,G-2swap,119,5970793,"[8, 11, 10, 9, 0, 6, 16, 3, 15, 14, 22, 18, 2, 19, 23, 17, 24, 21, 13, 7, 5, 1, 12, 4, 25, 20]",5772921,"[12, 13, 6, 18, 3, 1, 10, 24, 4, 19, 25, 21, 7, 8, 2, 20, 15, 5, 0, 14, 11, 17, 22, 9, 23, 16]",0.055,45,10
bur26a.dat,G-2swap,120,6039870,"[3, 2, 18, 25, 5, 0, 10, 24, 7, 13, 11, 16, 17, 9, 14, 23, 12, 21, 19, 1, 8, 15, 6, 4, 22, 20]",5737837,"[7, 22, 6, 25, 19, 12, 13, 0, 18, 4, 14, 20, 11, 5, 16, 24, 17, 2, 8, 3, 21, 15, 23, 9, 1, 10]",0.054,44,10
bur26a.dat,G-2swap,121,5856014,"[17, 13, 14, 15, 10, 8, 23, 4, 20, 3, 1, 25, 0, 9, 11, 6, 7, 12, 19, 22, 18, 5, 24, 16, 21, 2]",5729092,"[0, 20, 15, 23, 12, 17, 3, 8, 16, 13, 4, 7, 6, 22, 2, 19, 25, 24, 11, 14, 1, 10, 18, 9, 21, 5]",0.0614,53,10
bur26a.dat,G-2swap,122,5947798,"[11, 0, 21, 18, 17, 19, 22, 15, 13, 10, 1, 2, 9, 16, 3, 4, 20, 8, 25, 23, 5, 7, 14, 6, 24, 12]",5725992,"[16, 17, 18, 5, 10, 1, 9, 11, 2, 19, 12, 21, 3, 14, 22, 8, 4, 20, 25, 7, 23, 13, 24, 6, 15, 0]",0.0522,41,10
bur26a.dat,G-2swap,123,5893257,"[6, 11, 0, 24, 4, 8, 21, 12, 19, 2, 5, 15, 13, 16, 9, 23, 17, 18, 7, 3, 14, 10, 20, 1, 25, 22]",5764177,"[22, 23, 12, 7, 11, 2, 9, 15, 8, 5, 1, 20, 19, 21, 17, 3, 18, 0, 25, 24, 13, 16, 10, 6, 14, 4]",0.0528,37,10
bur26a.dat,G-2swap,124,6101116,"[21, 8, 5, 4, 14, 7, 19, 16, 24, 6, 9, 20, 3, 0, 22, 11, 23, 25, 13, 15, 12, 2, 1, 17, 18, 10]",5717031,"[2, 25, 18, 6, 20, 4, 16, 14, 7, 5, 3, 11, 17, 23, 21, 22, 0, 19, 8, 9, 15, 10, 1, 13, 12, 24]",0.0518,35,10
bur26a.dat,G-2swap,125,6031211,"[11, 15, 12, 25, 18, 1, 20, 19, 6, 21, 17, 5, 7, 22, 24, 23, 16, 2, 3, 4, 9, 13, 14, 0, 8, 10]",5709962,"[7, 2, 3, 23, 25, 15, 10, 22, 24, 0, 1, 18, 12, 4, 17, 19, 8, 13, 6, 11, 9, 16, 5, 20, 21, 14]",0.0656,45,10
bur26a.dat,G-2swap,126,5819836,"[19, 1, 3, 17, 24, 2, 18, 11, 10, 9, 12, 16, 25, 4, 7, 13, 20, 8, 14, 23, 6, 21, 0, 15, 5, 22]",5757584,"[12, 23, 5, 9, 1, 8, 21, 10, 20, 24, 19, 17, 22, 0, 16, 4, 25, 13, 6, 11, 7, 3, 18, 2, 14, 15]",0.0673,43,10
bur26a.dat,G-2swap,127,5826969,"[6, 8, 1, 7, 2, 5, 9, 18, 10, 24, 17, 23, 4, 13, 0, 15, 11, 22, 3, 12, 16, 21, 25, 20, 19, 14]",5781171,"[10, 22, 8, 23, 9, 7, 24, 20, 2, 13, 19, 4, 17, 1, 12, 0, 11, 3, 25, 18, 16, 6, 5, 21, 15, 14]",0.0716,42,10
bur26a.dat,G-2swap,128,5827186,"[22, 1, 21, 0, 23, 6, 17, 19, 20, 12, 25, 10, 7, 4, 13, 18, 16, 11, 15, 5, 14, 3, 2, 9, 24, 8]",5777040,"[9, 25, 23, 18, 14, 22, 2, 3, 7, 13, 4, 15, 17, 1, 16, 19, 21, 0, 20, 11, 8, 5, 24, 6, 10, 12]",0.0963,42,10
bur26a.dat,G-2swap,129,6090738,"[23, 3, 13, 4, 8, 19, 22, 16, 6, 12, 0, 11, 2, 1, 24, 18, 10, 15, 25, 7, 17, 9, 5, 21, 20, 14]",5678090,"[14, 12, 25, 9, 8, 18, 11, 0, 22, 20, 13, 17, 3, 6, 21, 23, 1, 4, 7, 15, 19, 5, 2, 24, 10, 16]",0.1202,49,10
bur26a.dat,G-2swap,130,5859426,"[5, 10, 12, 19, 6, 20, 17, 0, 13, 11, 14, 1, 21, 4, 15, 23, 7, 25, 9, 2, 3, 24, 16, 8, 22, 18]",5637142,"[23, 2, 12, 13, 19, 9, 14, 5, 6, 8, 18, 1, 20, 17, 11, 24, 7, 4, 21, 15, 16, 3, 22, 25, 10, 0]",0.0918,47,10
bur26a.dat,G-2swap,131,5756903,"[14, 7, 21, 20, 3, 2, 17, 0, 12, 13, 5, 6, 18, 9, 10, 19, 1, 4, 16, 8, 25, 22, 15, 11, 24, 23]",5651443,"[9, 22, 3, 10, 11, 14, 25, 2, 15, 21, 12, 7, 17, 24, 1, 20, 6, 13, 4, 18, 19, 5, 23, 16, 0, 8]",0.0765,47,10
bur26a.dat,G-2swap,132,6019059,"[21, 4, 3, 15, 1, 19, 13, 6, 20, 10, 25, 8, 18, 5, 9, 23, 16, 22, 7, 11, 24, 17, 12, 2, 0, 14]",5773049,"[3, 7, 8, 15, 10, 12, 22, 21, 24, 19, 13, 14, 23, 1, 6, 2, 4, 20, 9, 17, 25, 18, 11, 16, 0, 5]",0.0486,41,10
bur26a.dat,G-2swap,133,5852603,"[14, 17, 22, 18, 20, 21, 24, 1, 23, 25, 5, 12, 8, 7, 4, 3, 15, 2, 19, 10, 6, 16, 11, 9, 0, 13]",5640592,"[12, 1, 15, 17, 2, 14, 11, 25, 20, 21, 10, 5, 19, 8, 16, 7, 4, 18, 0, 3, 13, 6, 24, 22, 23, 9]",0.0887,42,10
bur26a.dat,G-2swap,134,5873818,"[8, 12, 7, 16, 19, 9, 2, 14, 24, 3, 18, 11, 22, 6, 25, 4, 10, 13, 15, 1, 5, 0, 23, 21, 17, 20]",5756766,"[3, 22, 13, 17, 7, 10, 20, 16, 24, 1, 2, 12, 15, 18, 21, 8, 4, 5, 25, 11, 6, 23, 19, 9, 14, 0]",0.0804,48,10
bur26a.dat,G-2swap,135,5924103,"[5, 11, 0, 25, 7, 13, 8, 4, 9, 2, 14, 3, 19, 10, 1, 6, 12, 24, 18, 23, 22, 20, 16, 17, 15, 21]",5641685,"[25, 11, 1, 19, 18, 0, 21, 5, 4, 22, 17, 7, 13, 20, 12, 2, 8, 10, 14, 24, 16, 6, 3, 15, 9, 23]",0.0572,44,10
bur26a.dat,G-2swap,136,5731515,"[24, 2, 10, 3, 0, 21, 9, 16, 13, 12, 4, 6, 5, 19, 17, 15, 25, 8, 7, 11, 20, 22, 23, 14, 1, 18]",5727509,"[2, 24, 10, 3, 0, 21, 9, 16, 13, 12, 4, 6, 5, 19, 17, 15, 25, 8, 7, 11, 20, 22, 23, 14, 1, 18]",0.0493,41,10
bur26a.dat,G-2swap,137,5957270,"[9, 22, 16, 23, 17, 14, 25, 1, 21, 8, 0, 10, 2, 18, 4, 5, 3, 7, 11, 24, 13, 15, 6, 20, 19, 12]",5688470,"[3, 9, 12, 15, 25, 8, 6, 19, 16, 0, 20, 1, 18, 11, 24, 2, 7, 22, 4, 5, 21, 17, 13, 10, 14, 23]",0.0809,37,10
bur26a.dat,G-2swap,138,5846186,"[6, 11, 12, 15, 25, 7, 23, 21, 17, 19, 9, 20, 10, 16, 13, 0, 18, 8, 3, 14, 4, 24, 2, 5, 22, 1]",5713297,"[3, 5, 24, 11, 21, 14, 22, 0, 1, 6, 8, 17, 16, 19, 7, 15, 20, 2, 18, 10, 9, 13, 25, 23, 4, 12]",0.0572,52,10
bur26a.dat,G-2swap,139,5849011,"[22, 9, 3, 13, 1, 5, 4, 7, 0, 10, 8, 18, 24, 11, 21, 23, 19, 2, 25, 12, 20, 17, 16, 14, 6, 15]",5697532,"[5, 24, 8, 6, 2, 15, 11, 22, 14, 9, 4, 18, 7, 1, 25, 0, 16, 13, 19, 20, 23, 12, 3, 10, 21, 17]",0.0523,47,10
bur26a.dat,G-2swap,140,5778252,"[20, 22, 21, 1, 19, 15, 16, 12, 17, 2, 7, 24, 18, 4, 8, 14, 13, 25, 10, 23, 3, 9, 6, 5, 0, 11]",5690230,"[10, 23, 21, 12, 22, 13, 5, 17, 19, 15, 3, 2, 6, 4, 0, 11, 7, 8, 14, 1, 24, 25, 18, 20, 9, 16]",0.0536,47,10
bur26a.dat,G-2swap,141,5731846,"[2, 5, 6, 23, 19, 11, 13, 1, 14, 21, 20, 16, 10, 4, 12, 22, 8, 7, 24, 25, 9, 3, 0, 15, 17, 18]",5709164,"[2, 5, 6, 0, 19, 11, 13, 1, 14, 21, 20, 16, 10, 4, 12, 22, 8, 7, 24, 25, 9, 3, 23, 15, 17, 18]",0.0478,40,10
bur26a.dat,G-2swap,142,5974735,"[12, 5, 14, 9, 13, 19, 4, 25, 22, 11, 16, 0, 15, 7, 1, 20, 2, 10, 24, 3, 6, 18, 21, 17, 23, 8]",5708169,"[1, 23, 14, 18, 10, 21, 3, 20, 16, 6, 5, 8, 12, 13, 24, 17, 15, 4, 0, 7, 25, 19, 22, 11, 9, 2]",0.0553,49,10
